ID	Name	Compartment	Charge	boundary Condition	KEGG	InChI
M_00655	C05379_Oxalosuccinate_C6H6O7	C_00003	UNDEF	UNDEF	C05379	
E_00241	1.1.1.42	C_00002	UNDEF	UNDEF		
M_00656	C05379_Oxalosuccinate_C6H6O7	C_00002	UNDEF	UNDEF	C05379	
E_00242	2.A.29.2.#	C_00004	UNDEF	UNDEF		
E_00243	2.A.29.7.#	C_00004	UNDEF	UNDEF		
E_00244	1.1.1.44	C_00003	UNDEF	UNDEF		
M_00657	C00345_6-Phospho-D-gluconate_C6H13O10P	C_00003	UNDEF	UNDEF	C00345	
E_00245	1.1.1.41	C_00002	UNDEF	UNDEF		
E_00246	2.1.1.222	C_00002	UNDEF	UNDEF		
M_00658	C17552_2-Polyprenyl-6-methoxyphenol_C12H16O2(C5H8)n	C_00002	UNDEF	UNDEF	C17552	
M_00659	C17551_2-Polyprenyl-6-hydroxyphenol_C11H14O2(C5H8)n	C_00002	UNDEF	UNDEF	C17551	
M_00660	C00019_S-Adenosyl-L-methionine_C15H22N6O5S	C_00002	UNDEF	UNDEF	C00019	
M_00661	C00021_S-Adenosyl-L-homocysteine_C14H20N6O5S	C_00002	UNDEF	UNDEF	C00021	
M_00662	C05828_Methylimidazoleacetic acid_C6H8N2O2	C_00003	UNDEF	UNDEF	C05828	
M_00663	C05827_Methylimidazole acetaldehyde_C6H8N2O	C_00003	UNDEF	UNDEF	C05827	
M_00664	C05581_3-Methoxy-4-hydroxyphenylacetaldehyde_C9H10O3	C_00003	UNDEF	UNDEF	C05581	
M_00665	C05582_Homovanillate_C9H10O4	C_00003	UNDEF	UNDEF	C05582	
M_00666	C05581_3-Methoxy-4-hydroxyphenylacetaldehyde_C9H10O3	C_00002	UNDEF	UNDEF	C05581	
M_00667	C05582_Homovanillate_C9H10O4	C_00002	UNDEF	UNDEF	C05582	
E_00247	2.7.7.53	C_00003	UNDEF	UNDEF		
M_00668	C01260_P1,P4-Bis(5'-adenosyl) tetraphosphate_C20H28N10O19P4	C_00003	UNDEF	UNDEF	C01260	
M_00669	C00059_Sulfate_H2SO4	C_00003	UNDEF	UNDEF	C00059	
M_00670	C00224_Adenylyl sulfate_C10H14N5O10PS	C_00003	UNDEF	UNDEF	C00224	
E_00248	3.2.1.21	C_00003	UNDEF	UNDEF		
E_00249	3.2.1.74	C_00003	UNDEF	UNDEF		
M_00671	C00185_Cellobiose_C12H22O11	C_00003	UNDEF	UNDEF	C00185	
M_00672	C00031_D-Glucose_C6H12O6	C_00003	UNDEF	UNDEF	C00031	
E_00250	3.1.3.1	C_00003	UNDEF	UNDEF		
E_00251	3.1.3.2	C_00003	UNDEF	UNDEF		
M_00673	C04874_2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine_C9H13N5O4	C_00003	UNDEF	UNDEF	C04874	
M_00674	C04895_7,8-Dihydroneopterin 3'-triphosphate_C9H16N5O13P3	C_00003	UNDEF	UNDEF	C04895	
M_00675	C03232_3-Phosphonooxypyruvate_C3H5O7P	C_00003	UNDEF	UNDEF	C03232	
M_00676	C03232_3-Phosphonooxypyruvate_C3H5O7P	C_00001	UNDEF	UNDEF	C03232	
E_00252	1.2.1.63	C_00003	UNDEF	UNDEF		
M_00677	C06104_Adipate_C6H10O4	C_00003	UNDEF	UNDEF	C06104	
E_00253	3.5.4.9	C_00002	UNDEF	UNDEF		
M_00678	C00445_5,10-Methenyltetrahydrofolate_C20H22N7O6	C_00002	UNDEF	UNDEF	C00445	
M_00679	C00234_10-Formyltetrahydrofolate_C20H23N7O7	C_00002	UNDEF	UNDEF	C00234	
E_00254	1.14.11.8	C_00003	UNDEF	UNDEF		
M_00680	C01259_3-Hydroxy-N6,N6,N6-trimethyl-L-lysine_C9H21N2O3	C_00003	UNDEF	UNDEF	C01259	
E_00255	2.7.1.158	C_00003	UNDEF	UNDEF		
M_00681	C01204_Phytic acid_C6H18O24P6	C_00003	UNDEF	UNDEF	C01204	
E_00256	3.5.4.9	C_00003	UNDEF	UNDEF		
M_00682	C00445_5,10-Methenyltetrahydrofolate_C20H22N7O6	C_00003	UNDEF	UNDEF	C00445	
M_00683	C00234_10-Formyltetrahydrofolate_C20H23N7O7	C_00003	UNDEF	UNDEF	C00234	
E_00257	1.3.98.1	C_00003	UNDEF	UNDEF		
M_00684	C00122_Fumarate_C4H4O4	C_00003	UNDEF	UNDEF	C00122	
M_00685	C00295_Orotate_C5H4N2O4	C_00003	UNDEF	UNDEF	C00295	
E_00258	3.1.3.11	C_00003	UNDEF	UNDEF		
E_00259	3.1.3.37	C_00003	UNDEF	UNDEF		
M_00686	C05382_Sedoheptulose 7-phosphate_C7H15O10P	C_00003	UNDEF	UNDEF	C05382	
M_00687	C03771_5-Guanidino-2-oxopentanoate_C6H11N3O3	C_00003	UNDEF	UNDEF	C03771	
E_00260	3.1.3.36	C_00003	UNDEF	UNDEF		
M_00688	C01277_1-Phosphatidyl-1D-myo-inositol 4-phosphate_C11H18O16P2R2	C_00003	UNDEF	UNDEF	C01277	
M_00689	C04637_1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate_C11H19O19P3R2	C_00003	UNDEF	UNDEF	C04637	
E_00261	1.3.1.13	C_00003	UNDEF	UNDEF		
E_00262	1.2.1.48	C_00003	UNDEF	UNDEF		
M_00690	C00517_Hexadecanal_C16H32O	C_00003	UNDEF	UNDEF	C00517	
E_00263	1.2.1.49	C_00003	UNDEF	UNDEF		
M_00691	C00546_Methylglyoxal_C3H4O2	C_00003	UNDEF	UNDEF	C00546	
E_00264	1.2.1.49	C_00002	UNDEF	UNDEF		
M_00692	C00424_(S)-Lactaldehyde_C3H6O2	C_00002	UNDEF	UNDEF	C00424	
E_00265	2.A.47.2.#	C_00004	UNDEF	UNDEF		
M_00693	C05684_Selenite_SeO3	C_00001	UNDEF	UNDEF	C05684	
E_00266	2.A.1.13.#	C_00004	UNDEF	UNDEF		
M_00694	C01165_L-Glutamate 5-semialdehyde_C5H9NO3	C_00003	UNDEF	UNDEF	C01165	
M_00695	C03912_(S)-1-Pyrroline-5-carboxylate_C5H7NO2	C_00003	UNDEF	UNDEF	C03912	
E_00267	5.4.99.7	C_00003	UNDEF	UNDEF		
M_00696	C01724_Lanosterol_C30H50O	C_00003	UNDEF	UNDEF	C01724	
E_00268	2.4.2.9	C_00003	UNDEF	UNDEF		
M_00697	C00712_(9Z)-Octadecenoic acid_C18H34O2	C_00003	UNDEF	UNDEF	C00712	
M_00698	C00712_(9Z)-Octadecenoic acid_C18H34O2	C_00001	UNDEF	UNDEF	C00712	
E_00269	1.4.3.22	C_00003	UNDEF	UNDEF		
M_00699	C05130_Imidazole-4-acetaldehyde_C5H6N2O	C_00003	UNDEF	UNDEF	C05130	
M_00700	C00388_Histamine_C5H9N3	C_00003	UNDEF	UNDEF	C00388	
E_00270	2.A.1.44.#	C_00004	UNDEF	UNDEF		
E_00271	1.2.1.41	C_00003	UNDEF	UNDEF		
M_00701	C03287_L-Glutamyl 5-phosphate_C5H10NO7P	C_00003	UNDEF	UNDEF	C03287	
M_00702	C01595_Linoleate_C18H32O2	C_00001	UNDEF	UNDEF	C01595	
M_00703	C02679_Dodecanoic acid_C12H24O2	C_00003	UNDEF	UNDEF	C02679	
M_00704	C02679_Dodecanoic acid_C12H24O2	C_00001	UNDEF	UNDEF	C02679	
E_00272	5.4.99.5	C_00003	UNDEF	UNDEF		
E_00273	4.1.2.5	C_00003	UNDEF	UNDEF		
E_00274	1.8.4.14	C_00003	UNDEF	UNDEF		
M_00705	C15998_L-Methionine (R)-S-oxide_C5H11NO3S	C_00003	UNDEF	UNDEF	C15998	
M_00706	C05519_L-Allothreonine_C4H9NO3	C_00003	UNDEF	UNDEF	C05519	
E_00275	1.2.1.16	C_00002	UNDEF	UNDEF		
M_00707	C00232_Succinate semialdehyde_C4H6O3	C_00002	UNDEF	UNDEF	C00232	
E_00276	1.2.1.16	C_00003	UNDEF	UNDEF		
E_00277	1.2.1.79	C_00003	UNDEF	UNDEF		
M_00708	C00232_Succinate semialdehyde_C4H6O3	C_00003	UNDEF	UNDEF	C00232	
M_00709	C00106_Uracil_C4H4N2O2	C_00001	UNDEF	UNDEF	C00106	
E_00278	4.1.2.8	C_00003	UNDEF	UNDEF		
E_00279	6.3.2.12	C_00003	UNDEF	UNDEF		
E_00280	6.3.2.17	C_00003	UNDEF	UNDEF		
M_00710	C00415_Dihydrofolate_C19H21N7O6	C_00003	UNDEF	UNDEF	C00415	
E_00281	2.A.39.4.#	C_00004	UNDEF	UNDEF		
M_00711	C03150_Nicotinamide-beta-riboside_C11H15N2O5	C_00001	UNDEF	UNDEF	C03150	
M_00712	C09332_Tetrahydrofolyl-[Glu](2)_C24H30N8O9	C_00003	UNDEF	UNDEF	C09332	
M_00713	C00101_Tetrahydrofolate_C19H23N7O6	C_00003	UNDEF	UNDEF	C00101	
M_00714	C03541_Tetrahydrofolyl-[Glu](n)_C19H23N7O6(C5H7NO3)n	C_00003	UNDEF	UNDEF	C03541	
M_00715	C00087_Sulfur_S	C_00003	UNDEF	UNDEF	C00087	
M_00716	C00320_Thiosulfate_HS2O3	C_00003	UNDEF	UNDEF	C00320	
E_00282	3.6.1.31	C_00003	UNDEF	UNDEF		
M_00717	C02739_1-(5-Phospho-D-ribosyl)-ATP_C15H25N5O20P4	C_00003	UNDEF	UNDEF	C02739	
M_00718	C02741_Phosphoribosyl-AMP_C15H23N5O14P2	C_00003	UNDEF	UNDEF	C02741	
E_00283	2.A.43.2.#	C_00004	UNDEF	UNDEF		
E_00284	2.A.66.1.#	C_00004	UNDEF	UNDEF		
M_00719	C02538_Estrone 3-sulfate_C18H22O5S	C_00003	UNDEF	UNDEF	C02538	
M_00720	C02538_Estrone 3-sulfate_C18H22O5S	C_00001	UNDEF	UNDEF	C02538	
E_00285	1.4.3.19	C_00003	UNDEF	UNDEF		
M_00721	C00133_D-Alanine_C3H7NO2	C_00003	UNDEF	UNDEF	C00133	
M_00722	C02350_(S)(+)-Allantoin_C4H6N4O3	C_00001	UNDEF	UNDEF	C02350	
M_00723	C00299_Uridine_C9H12N2O6	C_00001	UNDEF	UNDEF	C00299	
M_00724	C01551_Allantoin_C4H6N4O3	C_00001	UNDEF	UNDEF	C01551	
M_00725	C01551_Allantoin_C4H6N4O3	C_00003	UNDEF	UNDEF	C01551	
M_00726	C02348_(R)(-)-Allantoin_C4H6N4O3	C_00001	UNDEF	UNDEF	C02348	
M_00727	C02348_(R)(-)-Allantoin_C4H6N4O3	C_00003	UNDEF	UNDEF	C02348	
M_00728	C05443_Vitamin D3_C27H44O	C_00003	UNDEF	UNDEF	C05443	
M_00729	C00205_hn	C_00003	UNDEF	UNDEF	C00205	
E_00286	3.1.3.12	C_00003	UNDEF	UNDEF		
M_00730	C00689_alpha,alpha'-Trehalose 6-phosphate_C12H23O14P	C_00003	UNDEF	UNDEF	C00689	
M_00731	C01083_alpha,alpha-Trehalose_C12H22O11	C_00003	UNDEF	UNDEF	C01083	
E_00287	2.1.1.10	C_00003	UNDEF	UNDEF		
M_00732	C00155_L-Homocysteine_C4H9NO2S	C_00003	UNDEF	UNDEF	C00155	
M_00733	C00021_S-Adenosyl-L-homocysteine_C14H20N6O5S	C_00003	UNDEF	UNDEF	C00021	
E_00288	3.1.3.15	C_00003	UNDEF	UNDEF		
M_00734	C00860_L-Histidinol_C6H11N3O	C_00003	UNDEF	UNDEF	C00860	
E_00289	1.4.3.10	C_00003	UNDEF	UNDEF		
M_00735	C00134_Putrescine_C4H12N2	C_00003	UNDEF	UNDEF	C00134	
M_00736	C00555_4-Aminobutyraldehyde_C4H9NO	C_00003	UNDEF	UNDEF	C00555	
M_00737	C05572_4-Oxoglutaramate_C5H7NO4	C_00003	UNDEF	UNDEF	C05572	
E_00290	2.1.1.17	C_00003	UNDEF	UNDEF		
M_00738	C01241_Phosphatidyl-N-methylethanolamine_C8H14NO8PR2	C_00003	UNDEF	UNDEF	C01241	
M_00739	C00350_Phosphatidylethanolamine_C7H12NO8PR2	C_00003	UNDEF	UNDEF	C00350	
E_00291	2.7.4.14	C_00003	UNDEF	UNDEF		
E_00292	2.7.4.22	C_00003	UNDEF	UNDEF		
E_00293	2.7.4.4	C_00003	UNDEF	UNDEF		
M_00740	C00114_Choline_C5H14NO	C_00001	UNDEF	UNDEF	C00114	
E_00294	1.A.8.5.#	C_00004	UNDEF	UNDEF		
E_00295	2.A.7.13.#	C_00004	UNDEF	UNDEF		
M_00741	C00096_GDP-mannose_C16H25N5O16P2	C_00001	UNDEF	UNDEF	C00096	
M_00742	C00096_GDP-mannose_C16H25N5O16P2	C_00003	UNDEF	UNDEF	C00096	
M_00743	C00144_GMP_C10H14N5O8P	C_00001	UNDEF	UNDEF	C00144	
E_00296	2.1.1.13	C_00003	UNDEF	UNDEF		
E_00297	2.1.1.14	C_00003	UNDEF	UNDEF		
M_00744	C05335_L-Selenomethionine_C5H11NO2Se	C_00003	UNDEF	UNDEF	C05335	
M_00745	C04489_5-Methyltetrahydropteroyltri-L-glutamate_C30H39N9O12	C_00003	UNDEF	UNDEF	C04489	
M_00746	C05698_Selenohomocysteine_C4H9NO2Se	C_00003	UNDEF	UNDEF	C05698	
M_00747	C04144_Tetrahydropteroyltri-L-glutamate_C29H37N9O12	C_00003	UNDEF	UNDEF	C04144	
E_00298	2.A.57.3.#	C_00004	UNDEF	UNDEF		
M_00748	C00075_UTP_C9H15N2O15P3	C_00001	UNDEF	UNDEF	C00075	
M_00749	C00170_5'-Methylthioadenosine_C11H15N5O3S	C_00001	UNDEF	UNDEF	C00170	
M_00750	C00170_5'-Methylthioadenosine_C11H15N5O3S	C_00003	UNDEF	UNDEF	C00170	
M_00751	C00387_Guanosine_C10H13N5O5	C_00001	UNDEF	UNDEF	C00387	
M_00752	C00387_Guanosine_C10H13N5O5	C_00003	UNDEF	UNDEF	C00387	
E_00299	1.1.1.101	C_00003	UNDEF	UNDEF		
M_00753	C03372_Acylglycerone phosphate_C4H6O7PR	C_00003	UNDEF	UNDEF	C03372	
E_00300	2.7.1.67	C_00003	UNDEF	UNDEF		
E_00301	2.7.1.68	C_00003	UNDEF	UNDEF		
M_00754	C03765_4-Hydroxyphenylacetaldehyde_C8H8O2	C_00003	UNDEF	UNDEF	C03765	
M_00755	C00642_4-Hydroxyphenylacetate_C8H8O3	C_00003	UNDEF	UNDEF	C00642	
E_00302	2.A.92.1.#	C_00001	UNDEF	UNDEF		
E_00303	3.2.1.26	C_00001	UNDEF	UNDEF		
M_00756	C00001_H2O_H2O	C_00001	UNDEF	UNDEF	C00001	
M_00757	C00267_alpha-D-Glucose_C6H12O6	C_00001	UNDEF	UNDEF	C00267	
M_00758	C00089_Sucrose_C12H22O11	C_00001	UNDEF	UNDEF	C00089	
M_00759	C02336_beta-D-Fructose_C6H12O6	C_00001	UNDEF	UNDEF	C02336	
M_00760	C00668_alpha-D-Glucose 6-phosphate_C6H13O9P	C_00001	UNDEF	UNDEF	C00668	
M_00761	C16688_Sucrose 6-phosphate_C12H23O14P	C_00001	UNDEF	UNDEF	C16688	
E_00304	4.1.1.50	C_00003	UNDEF	UNDEF		
M_00762	C01137_S-Adenosylmethioninamine_C14H23N6O3S	C_00003	UNDEF	UNDEF	C01137	
M_00763	C00095_D-Fructose_C6H12O6	C_00001	UNDEF	UNDEF	C00095	
M_00764	C05402_Melibiose_C12H22O11	C_00001	UNDEF	UNDEF	C05402	
M_00765	C00492_Raffinose_C18H32O16	C_00001	UNDEF	UNDEF	C00492	
M_00766	C00072_Ascorbate_C6H8O6	C_00003	UNDEF	UNDEF	C00072	
M_00767	C03170_Trypanothione disulfide_C27H47N9O10S2	C_00003	UNDEF	UNDEF	C03170	
M_00768	C05422_Dehydroascorbate_C6H6O6	C_00003	UNDEF	UNDEF	C05422	
M_00769	C02090_Trypanothione_C27H49N9O10S2	C_00003	UNDEF	UNDEF	C02090	
E_00305	3.6.1.1	C_00003	UNDEF	UNDEF		
E_00306	1.13.11.18	C_00003	UNDEF	UNDEF		
M_00770	C17267_S-Sulfanylglutathione_C10H17N3O6S2	C_00003	UNDEF	UNDEF	C17267	
E_00307	3.5.5.1	C_00003	UNDEF	UNDEF		
M_00771	C05715_gamma-Amino-gamma-cyanobutanoate_C5H8N2O2	C_00003	UNDEF	UNDEF	C05715	
M_00772	C00302_DL-Glutamate_C5H9NO4	C_00003	UNDEF	UNDEF	C00302	
M_00773	C00214_Thymidine_C10H14N2O5	C_00001	UNDEF	UNDEF	C00214	
M_00774	C00214_Thymidine_C10H14N2O5	C_00003	UNDEF	UNDEF	C00214	
M_00775	C00526_Deoxyuridine_C9H12N2O5	C_00001	UNDEF	UNDEF	C00526	
M_00776	C00526_Deoxyuridine_C9H12N2O5	C_00003	UNDEF	UNDEF	C00526	
M_00777	C00350_Phosphatidylethanolamine_C7H12NO8PR2	C_00001	UNDEF	UNDEF	C00350	
M_00778	C00944_3-Dehydroquinate_C7H10O6	C_00001	UNDEF	UNDEF	C00944	
M_00779	C00944_3-Dehydroquinate_C7H10O6	C_00003	UNDEF	UNDEF	C00944	
E_00308	2.A.96.1.#	C_00001	UNDEF	UNDEF		
M_00780	C00033_Acetate_C2H4O2	C_00001	UNDEF	UNDEF	C00033	
M_00781	C01241_Phosphatidyl-N-methylethanolamine_C8H14NO8PR2	C_00001	UNDEF	UNDEF	C01241	
E_00309	2.7.7.14	C_00003	UNDEF	UNDEF		
M_00782	C00570_CDP-ethanolamine_C11H20N4O11P2	C_00003	UNDEF	UNDEF	C00570	
M_00783	C00346_Ethanolamine phosphate_C2H8NO4P	C_00003	UNDEF	UNDEF	C00346	
M_00784	C00330_Deoxyguanosine_C10H13N5O4	C_00001	UNDEF	UNDEF	C00330	
E_00310	1.1.1.102	C_00003	UNDEF	UNDEF		
M_00785	C02934_3-Dehydrosphinganine_C18H37NO2	C_00003	UNDEF	UNDEF	C02934	
M_00786	C00008_ADP_C10H15N5O10P2	C_00001	UNDEF	UNDEF	C00008	
M_00787	C00294_Inosine_C10H12N4O5	C_00001	UNDEF	UNDEF	C00294	
E_00311	1.1.1.100	C_00002	UNDEF	UNDEF		
M_00788	C05753_3-Oxodecanoyl-[acp]_C10H17O2SR	C_00002	UNDEF	UNDEF	C05753	
M_00789	C00881_Deoxycytidine_C9H13N3O4	C_00001	UNDEF	UNDEF	C00881	
M_00790	C00881_Deoxycytidine_C9H13N3O4	C_00003	UNDEF	UNDEF	C00881	
E_00312	6.1.1.20	C_00003	UNDEF	UNDEF		
M_00791	C03511_L-Phenylalanyl-tRNA(Phe)_C19H26NO11PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C03511	
M_00792	C01648_tRNA(Phe)	C_00003	UNDEF	UNDEF	C01648	
E_00313	2.A.1.10.#	C_00004	UNDEF	UNDEF		
M_00793	C00137_myo-Inositol_C6H12O6	C_00001	UNDEF	UNDEF	C00137	
E_00314	6.1.1.22	C_00003	UNDEF	UNDEF		
M_00794	C03402_L-Asparaginyl-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C03402	
M_00795	C01637_tRNA(Asn)	C_00003	UNDEF	UNDEF	C01637	
M_00796	C00250_Pyridoxal_C8H9NO3	C_00001	UNDEF	UNDEF	C00250	
M_00797	C00522_(R)-Pantoate_C6H12O4	C_00001	UNDEF	UNDEF	C00522	
M_00798	C00158_Citrate_C6H8O7	C_00002	UNDEF	UNDEF	C00158	
M_00799	C00158_Citrate_C6H8O7	C_00003	UNDEF	UNDEF	C00158	
E_00315	1.1.1.100	C_00003	UNDEF	UNDEF		
M_00800	C16219_3-Oxostearoyl-[acp]_C18H33O2SR	C_00003	UNDEF	UNDEF	C16219	
M_00801	C00021_S-Adenosyl-L-homocysteine_C14H20N6O5S	C_00001	UNDEF	UNDEF	C00021	
M_00802	C00032_Heme_C34H32FeN4O4	C_00002	UNDEF	UNDEF	C00032	
M_00803	C00575_3',5'-Cyclic AMP_C10H12N5O6P	C_00003	UNDEF	UNDEF	C00575	
M_00804	C00422_Triacylglycerol_C6H5O6R3	C_00003	UNDEF	UNDEF	C00422	
M_00805	C02737_Phosphatidylserine_C8H12NO10PR2	C_00003	UNDEF	UNDEF	C02737	
M_00806	C00461_Chitin_(C8H13NO5)n	C_00003	UNDEF	UNDEF	C00461	
M_00807	Biomass_Biomass	C_00001	UNDEF	UNDEF		
M_00808	C00718_Amylose_(C6H10O5)n	C_00003	UNDEF	UNDEF	C00718	
M_00809	C00464_Mannan	C_00003	UNDEF	UNDEF	C00464	
M_00810	C00965_1,3-beta-D-Glucan_(C6H10O5)n	C_00003	UNDEF	UNDEF	C00965	
M_00811	C00360_dAMP_C10H14N5O6P	C_00003	UNDEF	UNDEF	C00360	
M_00812	C00362_dGMP_C10H14N5O7P	C_00003	UNDEF	UNDEF	C00362	
M_00813	C00239_dCMP_C9H14N3O7P	C_00003	UNDEF	UNDEF	C00239	
M_00814	C00364_dTMP_C10H15N2O8P	C_00003	UNDEF	UNDEF	C00364	
E_00316	1.A.4.9.#	C_00004	UNDEF	UNDEF		
M_00815	C00016_FAD_C27H33N9O15P2	C_00001	UNDEF	UNDEF	C00016	
E_00317	3.A.2.1.#	C_00002	UNDEF	UNDEF		
E_00318	3.A.5.8.#	C_00002	UNDEF	UNDEF		
E_00319	3.A.8.1.#	C_00002	UNDEF	UNDEF		
E_00320	3.D.4.8.#	C_00002	UNDEF	UNDEF		
M_00816	C00534_Pyridoxamine_C8H12N2O2	C_00001	UNDEF	UNDEF	C00534	
M_00817	C05946_D-4-Hydroxy-2-oxoglutarate_C5H6O6	C_00002	UNDEF	UNDEF	C05946	
M_00818	C05946_D-4-Hydroxy-2-oxoglutarate_C5H6O6	C_00003	UNDEF	UNDEF	C05946	
M_00819	C00147_Adenine_C5H5N5	C_00001	UNDEF	UNDEF	C00147	
E_00321	2.7.4.1	C_00003	UNDEF	UNDEF		
M_00820	C00380_Cytosine_C4H5N3O	C_00001	UNDEF	UNDEF	C00380	
M_00821	C01137_S-Adenosylmethioninamine_C14H23N6O3S	C_00001	UNDEF	UNDEF	C01137	
M_00822	C00242_Guanine_C5H5N5O	C_00001	UNDEF	UNDEF	C00242	
E_00322	4.4.1.8	C_00003	UNDEF	UNDEF		
M_00823	C00542_Cystathionine_C7H14N2O4S	C_00003	UNDEF	UNDEF	C00542	
M_00824	C05699_L-Selenocystathionine_C7H14N2O4Se	C_00003	UNDEF	UNDEF	C05699	
E_00323	6.1.1.17	C_00002	UNDEF	UNDEF		
M_00825	C01641_tRNA(Glu)	C_00002	UNDEF	UNDEF	C01641	
M_00826	C00013_Diphosphate_H4P2O7	C_00002	UNDEF	UNDEF	C00013	
M_00827	C02987_L-Glutamyl-tRNA(Glu)_C20H28N6O13PR(C5H8O6PR)n	C_00002	UNDEF	UNDEF	C02987	
M_00828	C00020_AMP_C10H14N5O7P	C_00002	UNDEF	UNDEF	C00020	
E_00324	4.4.1.5	C_00002	UNDEF	UNDEF		
E_00325	4.4.1.1	C_00003	UNDEF	UNDEF		
E_00326	3.A.16.1.#	C_00002	UNDEF	UNDEF		
M_00829	C00108_Anthranilate_C7H7NO2	C_00001	UNDEF	UNDEF	C00108	
E_00327	5.1.3.3	C_00003	UNDEF	UNDEF		
M_00830	C00221_beta-D-Glucose_C6H12O6	C_00003	UNDEF	UNDEF	C00221	
M_00831	C00267_alpha-D-Glucose_C6H12O6	C_00003	UNDEF	UNDEF	C00267	
E_00328	5.1.3.2	C_00003	UNDEF	UNDEF		
M_00832	C00029_UDP-glucose_C15H24N2O17P2	C_00003	UNDEF	UNDEF	C00029	
M_00833	C00052_UDP-alpha-D-galactose_C15H24N2O17P2	C_00003	UNDEF	UNDEF	C00052	
E_00329	6.1.1.14	C_00003	UNDEF	UNDEF		
M_00834	C02412_Glycyl-tRNA(Gly)_C12H20NO11PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02412	
M_00835	C01642_tRNA(Gly)	C_00003	UNDEF	UNDEF	C01642	
M_00836	C01161_3,4-Dihydroxyphenylacetate_C8H8O4	C_00001	UNDEF	UNDEF	C01161	
E_00330	1.5.3.17	C_00003	UNDEF	UNDEF		
M_00837	C05665_3-Aminopropanal_C3H7NO	C_00003	UNDEF	UNDEF	C05665	
E_00331	1.5.3.16	C_00003	UNDEF	UNDEF		
M_00838	C00750_Spermine_C10H26N4	C_00003	UNDEF	UNDEF	C00750	
E_00332	2.A.105.1.#	C_00002	UNDEF	UNDEF		
E_00333	4.4.1.11	C_00003	UNDEF	UNDEF		
E_00334	4.4.1.2	C_00003	UNDEF	UNDEF		
M_00839	C17234_2-Aminobut-2-enoate_C4H7NO2	C_00003	UNDEF	UNDEF	C17234	
M_00840	C01962_Thiocysteine_C3H7NO2S2	C_00003	UNDEF	UNDEF	C01962	
M_00841	C00491_L-Cystine_C6H12N2O4S2	C_00003	UNDEF	UNDEF	C00491	
E_00335	6.1.1.18	C_00003	UNDEF	UNDEF		
M_00842	C01640_tRNA(Gln)	C_00003	UNDEF	UNDEF	C01640	
M_00843	C02282_Glutaminyl-tRNA_C20H29N7O12PR(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02282	
M_00844	C00418_(R)-Mevalonate_C6H12O4	C_00001	UNDEF	UNDEF	C00418	
E_00336	1.4.1.13	C_00003	UNDEF	UNDEF		
E_00337	1.4.1.3	C_00003	UNDEF	UNDEF		
E_00338	1.4.1.4	C_00003	UNDEF	UNDEF		
M_00845	C00262_Hypoxanthine_C5H4N4O	C_00001	UNDEF	UNDEF	C00262	
E_00339	5.1.3.1	C_00003	UNDEF	UNDEF		
M_00846	C00231_D-Xylulose 5-phosphate_C5H11O8P	C_00003	UNDEF	UNDEF	C00231	
M_00847	C00122_Fumarate_C4H4O4	C_00002	UNDEF	UNDEF	C00122	
M_00848	C00450_(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate_C6H9NO2	C_00001	UNDEF	UNDEF	C00450	
E_00340	3.2.1.10	C_00003	UNDEF	UNDEF		
E_00341	3.2.1.20	C_00003	UNDEF	UNDEF		
E_00342	3.2.1.48	C_00003	UNDEF	UNDEF		
M_00849	C00089_Sucrose_C12H22O11	C_00003	UNDEF	UNDEF	C00089	
E_00343	3.A.5.8.#	C_00004	UNDEF	UNDEF		
E_00344	3.A.8.1.#	C_00004	UNDEF	UNDEF		
E_00345	3.D.4.8.#	C_00004	UNDEF	UNDEF		
E_00346	3.A.5.8.#	C_00001	UNDEF	UNDEF		
E_00347	3.A.8.1.#	C_00001	UNDEF	UNDEF		
M_00850	C00002_ATP_C10H16N5O13P3	C_00001	UNDEF	UNDEF	C00002	
M_00851	C00009_Orthophosphate_H3PO4	C_00001	UNDEF	UNDEF	C00009	
E_00348	2.7.7.12	C_00003	UNDEF	UNDEF		
M_00852	C00103_D-Glucose 1-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00103	
M_00853	C00446_alpha-D-Galactose 1-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00446	
M_00854	C00074_Phosphoenolpyruvate_C3H5O6P	C_00001	UNDEF	UNDEF	C00074	
M_00855	C02637_3-Dehydroshikimate_C7H8O5	C_00001	UNDEF	UNDEF	C02637	
M_00856	C02637_3-Dehydroshikimate_C7H8O5	C_00003	UNDEF	UNDEF	C02637	
E_00349	1.4.1.14	C_00003	UNDEF	UNDEF		
E_00350	4.1.1.65	C_00003	UNDEF	UNDEF		
E_00351	4.1.1.65	C_00002	UNDEF	UNDEF		
M_00857	C02737_Phosphatidylserine_C8H12NO10PR2	C_00002	UNDEF	UNDEF	C02737	
M_00858	C00350_Phosphatidylethanolamine_C7H12NO8PR2	C_00002	UNDEF	UNDEF	C00350	
