ID	NAMES	FORMULA	CHARGE	MASS
CPD-1833	5-alpha-ergosta-7,22-diene-3-beta-5-diol	C28H46O2	10000000	414.67
CPD-19463	caranine	C16H17NO3	10000000	271.315
CPD-19144	(7Z)-hexadec-7-enoyl-CoA|(7Z)-hexadecenoyl-CoA|16:1 cis-7|16:1(n-9)|cis-hexadec-7-enoyl-CoA	C37H60N7O17P3S	10000000	999.899
CPD-20317	(2S,3S)-2,3-diphenyloxirane|(S,S)-stilbene oxide|S-trans-stilbene oxide	C14H12O	10000000	196.248
CARBAMOYLOXAMATE	O-carbamoyl oxamate	C3H5N2O4	10000000	133.083
CPD-1072	4-hydroxy-3-methoxystyrene|4-vinylguaiacol	C9H10O2	10000000	150.177
CPD-17809	(9Z)-tetradecenol|(Z)-tetradec-9-enol	C14H28O	10000000	212.375
CARBAMYUL-L-ASPARTATE	N-carbamoyl-L-aspartate|carbamoyl-aspartate|carbamyl-L-aspartate|carbamyl-aspartate|carbamyul-L-aspartate|carbamyul-aspartate	C5H6N2O5	10000000	174.113
CPD-17946	xenorhabdin V	C13H18N2O2S2	10000000	298.417
CPD0-2616	(-)5,10-methylene-5,6,7,8-tetrahydrofolate|(-)CH2H4folate	noformula	10000000	10000000
CPD-11994	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-decaprenyl phosphate|omega, mono-E, octa-Z-decaprenyl phosphate|omega, mono-trans, octa-cis-decaprenyl phosphate|trans,octacis-decaprenyl phosphate	C50H81O4P	10000000	777.161
CPD-11409	tetraiodothyroacetate ether glucuronide|tetraiodothyroacetic acid ether glucuronide	C20H14O10I4	10000000	921.943
CPD-14630	(2R,3aS,5aS,10S,14S,15R,18aS,18bR)-10-ethyl-14-hydroxy-15-methyl-2-{[(3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-1H,2H,3H,3aH,5aH,8H,10H,11H,12H,13H,14H,15H,16H,18aH,18bH-indeno[5,4-e]oxacyclopentadecane-8,16-dione|rhamnosyl tricyclic spinosyn pseudoaglycone	C30H44O9	10000000	548.672
CPD-335	(R)-3-hydroxybutanoate|(R)-3-hydroxybutanoic acid|(R)-3-hydroxybutyrate|(R)-3-hydroxybutyric acid|D-3-hydroxybutyrate|D-beta-hydroxybutyrate|b-hydroxybutyric acid|beta-hydroxybutyric acid	C4H7O3	10000000	103.097
CPD-11571	N5-hydroxy-L-ornithine	C5H12N2O3	10000000	148.161
CPD-13670	30-hydroxy-11-oxo-beta-amyrin	C30H48O3	10000000	456.707
COFORMYCIN	coformycin	C11H17N4O5	10000000	285.279
CPD-18019	5,6-dihydroxycytosine	C4H5N3O3	10000000	143.102
CPD-19412	-[(1R,3S)-5,6,9,10-tetrahydroxy-1-methyl-1H,3H,4H-naphtho[2,3-c]pyran-3-yl]acetate|THN	C16H15O7	10000000	319.29
CPD-19569	3'-keto-alpha,alpha-trehalose	C12H20O11	10000000	340.283
CPD-7280	(3S,5R,6S)-5,6-epoxy-3-hydroxy-5,6-dihydro-12'-apo-beta-caroten-12'-al	C25H34O3	10000000	382.542
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE	5-amino-6-(1-D-ribitylamino)pyrimidine-2,4(1H,3H)-dione|5-amino-6-(D-ribitylamino)uracil|5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione|6-(1-D-ribitylamino)-5-amino-2,4-dihydroxypyrimidine|6-(1-D-ribitylamino)-5-aminouracil|ARP	C9H16N4O6	10000000	276.249
CUPRIZONE	N,N'-bis(cyclohexylideneamino)oxamide|bis(cyclohexylidenehydrazide)-ethanedioic acid|biscyclohexanone oxaldihydrazone|cuprizane|cuprizone|oxalic acid -bis(cyclohexanylidenehydrazide)	C14H22N4O2	10000000	278.353
CPD-16773	parthenolide-cysteine	C18H27NO5S	10000000	369.475
CPD-3184	N-methylcotininium ion|cotinine methonium ion	C11H15N2O	10000000	191.252
CPD-9764	tetracosane	C24H50	10000000	338.659
NOCARDICIN-E	nocardicin E	C19H16N3O7	10000000	398.351
CPD-20171	melledonol	C23H30O8	10000000	434.485
O-DICHLOROBENZENE	1,2-dichlorobenzene|2-dichlorobenzene|o-dichlorobenzene|ortho-dichlorobenzene	C6H4Cl2	10000000	147.004
CPD-9744	heliocide H4	C25H29O5	10000000	409.501
CPD-20812	welwitindolinone C isothiocyanate	C21H19N2O2SCl	10000000	398.906
CPD-787	(2Z,4Z)-2-hydroxy-hept-2,4-diene-1,7-dioate|(2Z,4Z)-2-hydroxyhepta-2,4-diene-1,7-dioate|(2Z,4Z)-2-hydroxyhepta-2,4-dienedioate|HHDD	C7H6O5	10000000	170.121
CPD-69	cyanate|cyanic acid|hydrogen cyanate	CNO	10000000	42.017
CPD-3185	(5s)-1-methyl-5-(1-oxido-3-pyridinyl)-2-pyrrolidinone|2-pyrrolidinone, 1-methyl-5-(1-oxido-3-pyridinyl)-, (5S)-|2-pyrrolidinone, 1-methyl-5-(3-pyridinyl)-, N-oxide, (S)-|cotinine N-oxide	C10H12N2O2	10000000	192.217
CPD-556	(3beta)-cholest-5-en-3-yl-beta-D-glucopyranoside|O-beta-D-glucosyl-cholesterol|cholesterol beta-D-glucoside|cholesteryl-beta-D-glucoside	C33H56O6	10000000	548.802
GDP-MANNOSE	GDP-alpha-D-mannose|GDP-mannose|guanosine diphosphate mannose|guanosine diphosphomannose|guanosine pyrophosphate mannose	C16H23N5O16P2	10000000	603.329
CPD-20135	4-epi-cubebol	C15H26O	10000000	222.37
CPD-603	3-cyano-L-alanine|3-cyanoalanine|L-3-cyanoalanine|cyano-L-alanine	C4H5N2O2	10000000	113.096
CPD66-61	7S,16R,17R-trihydroxy-4Z,8E,10Z,12E,14E,19Z-docosahexaenoate|aspirin triggered resolvin D2	C22H31O5	10000000	375.484
N-BENZOYL-D-ARGININE	N-benzoyl-D-arginine	C13H18N4O3	10000000	278.31
CPD-14834	noscapine	C22H23NO7	10000000	413.426
TMP	5'-thymidylic acid|dTMP|deoxythymidine 5'-phosphate|deoxythymidylate|deoxythymidylic acid|thymidine 5'-monophosphate|thymidine 5'-phosphate|thymidine monophosphate|thymidine-phosphate|thymidylate|thymidylic acid	C10H13N2O8P	10000000	320.195
CPD-14389	benzoylecgonine	C16H19NO4	10000000	289.33
CPD-20138	10beta-cadin-4-en-10-ol|tau-cadinol	C15H26O	10000000	222.37
CPD0-1629	digitin|digitonin	C56H92O29	10000000	1229.325
CPD-10763	MPT|methanopterin	C30H38N6O16P	10000000	769.635
ASOLECTIN	asolectin	noformula	10000000	10000000
CPD-17312	(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl-CoA|(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA|all-cis-docosa-4,7,10,13,16,19-hexaenoyl-CoA|docosahexaenoyl-CoA	C43H62N7O17P3S	10000000	1073.981
APS	APS|adenosine 5'-phosphosulfate|adenosine 5'-sulphatophosphate|adenosine phosphosulfate|adenylyl-sulfate	C10H12N5O10PS	10000000	425.266
CPD-18832	7beta-hydroxy-3-oxochol-4-en-24-oyl-CoA	C45H66N7O19P3S	10000000	1134.033
CPD-20340	N-{(2S)-1-[(carboxymethyl)amino]-1-oxobutan-2-yl}-L-glutamine|ophthalmate|ophthalmic acid	C11H18N3O6	10000000	288.28
CPD-17519	mitomycin A	C16H18N3O6	10000000	348.335
CPD-12281	alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	C92H159N2O44P2	10000000	2059.203
CPD-14899	(22E,24R)-24-ethylcholesta-5,7,22-trien-3-beta-ol|24R-stigmasta-5,7,22-trien-3beta-ol|7-dehydroporiferasterol|porifersta-5,7,22E-trienol	C29H46O	10000000	410.682
CPD-3001	bracteatin	C15H9O7	10000000	301.232
CPD-18798	12alpha-hydroxy-3-oxo-5beta-cholan-24-oate|3-dehydrodeoxycholate	C24H37O4	10000000	389.554
CPD-14323	deoxyviolaceinate|deoxyviolaceinic acid	C21H14N3O3	10000000	356.36
CPD-568	N1-acetylspermidine|an N-acetylspermidine	C9H23N3O	10000000	189.3
PHENYLETHYLAMINE	2-phenylethylamine|beta-phenylethylamine|phenethylamine|phenylethylamine	C8H12N	10000000	122.189
CPD-18088	1,2-dihydro-beta-NAD|2-dihydro-beta-nicotinamide adenine dinucleotide|2-dihydro-nicotinamide adenine dinucleotide|2DHNAD	C21H27N7O14P2	10000000	663.43
CPD-19898	(3R)-3-hydroxy-2,3-dihydrotabersonine	C21H27N2O3	10000000	355.456
CPD-278	piperitenone	C10H14O	10000000	150.22
S-ALLANTOIN	(S)-(+)-allantoin|S-allantoin	C4H6N4O3	10000000	158.116
CHLOROACETALDEHYDE	2-chloroacetaldehyde|2-chloroethanal|chloroacetaldehyde|chloroaldehyde|chloroethanal|monochloroacetaldehyde	C2H3OCl	10000000	78.498
CPD-21262	trisporate B|trisporic acid B	C18H23O4	10000000	303.377
CPD-6721	8-prenyl-5,7,4'-trihydroxyisoflavone|lupiwighteone	C20H17O5	10000000	337.351
L-CANALINE	L-2-amino-4-(aminooxy)butyrate|L-2-amino-4-(aminooxy)butyric acid|L-a-amino-g-(aminooxy)-n-butyric acid|L-canaline	C4H10N2O3	10000000	134.135
CPD-18768	manumycin A	C31H38N2O7	10000000	550.65
345-TRIHYDROXY-37-DIMETHOXYFLAVONE	3',4',5-trihydroxy-3,7-dimethoxyflavone|3,7-di-O-methylquercetin|3,7-dimethylquercetin	C17H14O7	10000000	330.293
PHOSPHATE-GROUP	a phosphate group	O4P	10000000	94.971
O-D-GLUCOSYL-5-HYDROXYL-L-LYSINE-PROCOLL	O-D-glucosyl-5-hydroxyl-L-lysine-procollagen	noformula	10000000	10000000
SPHINGOSINE	(4E)-sphing-4-enine|2-amino-4-octadecene-1,3-diol|D-erythro-sphingosine|sphingenine|sphingosine	C18H38NO2	10000000	300.504
ALCOHOL-GROUP	an alcohol group	noformula	10000000	10000000
CPD-711	(6alpha)-hydroxycampestanol|hydroxycampestanol	C28H50O2	10000000	418.702
CPD-10051	(-)-trans-carveol|(4R,6S)-trans-carveol	C10H16O	10000000	152.236
CPD-16741	paspaline	C28H39NO2	10000000	421.622
CPD-15502	3-dimethylallyl-4-hydroxymandelate|4-hydroxy-3-prenylmandelate	C13H15O4	10000000	235.259
CPD-13160	GDP-D-glucosamine	C16H25N6O15P2	10000000	603.352
CPD-12938	jadomycin A	C24H21NO6	10000000	419.433
CPD-3561	CEPHULAC (TN)|lactulose	C12H22O11	10000000	342.299
CPD-15779	2-(2-methylpyridin-3-yl)ethanol|3-pyridineethanol, 2-methyl-	C8H11NO	10000000	137.181
CPD-11747	N-acetyldemethyl-PTT|N-acetyldemethylphosphinothricin tripeptide|N-acetylphosphinothricyl-L-alanyl-L-alanine	C12H20N3O7P	10000000	349.28
CPD-20928	5-chloro-dCTP	C9H11N3O13P3Cl	10000000	497.572
CPD-14776	1-lyso-2-C22:0-alpha,omega-dicaboxyl-phosphatidic acid|2-C22:0-DCA-LPA|2-C22:0-alpha,omega-dicaboxyl-glycerol-3-phosphate|2-C22:0-alpha,omega-dicaboxyl-lysophosphatidic acid|sn-2-C22:0-DCA-LPA	C25H46O9P	10000000	521.607
CPD0-2526	1-ethyl-4-aminobutanoate|1-ethyl-4-aminobutyrate	C6H14NO2	10000000	132.182
CPD-14360	4-demethylpremithracinone|demethylpremithracinone	C20H16O9	10000000	400.341
CPD-15006	1-O-vanilloyl-beta-D-glucose	C14H18O9	10000000	330.291
CPD-21467	(3E,5E,7Z)-8-({(4Z,6Z,8E,10E,12Z,14E)-3-hydroxy-16-[(2-hydroxy-4-methylpentanoyl)amino]-4,9-dimethylhexadeca-4,6,8,10,12,14-hexaenoyl}amino)-2-methylnona-3,5,7-trienoate|bacillaene	C34H47N2O6	10000000	579.755
CPD-7287	(25R)-26-hydroxycholesterol|(25R)-cholest-5-ene-3beta,26-diol|cholest-5-ene-3beta,26-diol|cholest-5-ene-3beta,27-diol	C27H46O2	10000000	402.659
CPD-16596	3-O-(6-O-(alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyl)-7-O-(6-O-(trans-4-O-(6-O-(trans-4-O-(beta-D-glucopyranosyl)-caffeoyl)-beta-D-glucopyranosyl) caffeoyl)-beta-D-glucopyranosyl) delphinidin|platyconin	C63H72O37	10000000	1421.24
CPD-7197	5,6-epoxy-3-hydroxy-12'-apo-beta-caroten-12'-al	C27H36O3	10000000	408.58
CPD-15861	a holo malonate-decarboxylase|holo malonate-decarboxylase	noformula	10000000	10000000
CPD-14342	(+)-iso-italicene|(+)-isoitalicene	C15H24	10000000	204.355
CPD0-1359	calpeptin	C20H30N2O4	10000000	362.468
AMINO-HYDROXY-OHPROPYL_DIHYDROPTERIDIN	2-amino-4-hydroxy-6-trihydroxypropyldihydropteridin-P3|amino-hydroxy-hydroxypropyl-dihydropteridin	C9H16N5O13P3	10000000	495.172
CPD0-1172	peptidoglycan tripeptide-tetrapeptide crosslink	noformula	10000000	10000000
CPD0-1477	dianisidine	C14H16N2O2	10000000	244.293
CPD-14136	2,5-pyridinedicarboxylate|2,5-pyridinedicarboxylic acid|isocinchomeronic acid|pyridine-2,5-dicarboxylic acid	C7H3NO4	10000000	165.105
CPD0-1445	Ala-Glu|L-Ala-L-Glu|L-alanyl-L-glutamate	C8H13N2O5	10000000	217.201
CPD-14894	ergosta-5,7-dienol	C28H46O	10000000	398.671
CPD-21250	aldehydo-D-mannuronate	C6H9O7	10000000	193.133
CPD-21333	30-oxo-beta-amyrin	C30H48O2	10000000	440.708
GAMMA-BUTYROBETAINYL-COA	4-(trimethylammonio)butanoayl-CoA|gamma-butyrobetaine-CoA|gamma-butyrobetainyl-CoA	C28H46N8O17P3S	10000000	891.696
CPD-20000	5-methyl-N-(4-nitrophenyl)-1-oxo-1lambda4-thiophene-2-carboxamide	C12H10N2O4S	10000000	278.282
CPD-1803	7-O-acetyl-N-acetylneuraminate|N-acetyl-7-O-acetylneuraminate	C13H20NO10	10000000	350.302
CPD-21488	(4-nitrophenyl) hexadecanoate|4-nitrophenyl palmitate|p-nitrophenyl hexadecanoate|p-nitrophenyl palmitate|para-nitrophenyl palmitate	C22H35NO4	10000000	377.523
CPD-16561	delphinidin 3-O-rutinoside-7-O-(6-O-(4-O-(6-O-(p-hydroxybenzoyl)-glucosyl)-oxybenzoyl)-glucoside)|violdelphin	C53H58O30	10000000	1175.023
CPD-13524	Retinol|all-trans-retinol|retinol|trans-retinol|vitamin A|vitamin A1	C20H30O	10000000	286.456
CPD-13841	TDP-3-keto-6-deoxy--alphaD-glucose|TDP-3-oxo-6-deoxy--alphaD-glucose|dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose|dTDP-3-dehydro-6-deoxy-alpha-D-glucose|dTDP-3-oxo-6-deoxy--alphaD-glucose|dTDP-6-deoxy--alphaD-xylo-3-hexosulose	C16H22N2O15P2	10000000	544.302
CPD-821	(2S)-1,1-dimethylpyrrolidinium-2-carboxylate|(S)-2-carboxylato-1,1-dimethylpyrrolidinium|L-proline betaine|N,N-dimethyl L-proline|N,N-dimethylproline|proline betaine|stachydrine	C7H13NO2	10000000	143.185
CPD-12768	D-Glc-beta-(1,4)-Glc-alpha-1-diphosphoundecaprenol|beta-D-glucosyl-(1,4)-alpha-D-glucosyl-diphosphoundecaprenol|cellobiosyl-diphosphoundecaprenol	C67H110O17P2	10000000	1249.543
CPD-7869	1-eicosanol|1-icosanol|arachic alcohol|arachidic alcohol|arachidyl alcohol|eicosan-1-ol|eicosanol|icosan-1-ol|n-eicosanol	C20H42O	10000000	298.551
CPD-12351	16alpha,17-epoxy GA4|16alpha,17-epoxy gibberellin A4	C19H23O6	10000000	347.387
ESTRONE	3-hydroxyl-1,3,5(10)-estratien-17-one|estrol|estrone|estrovarin|follicular hormone|folliculin|hydroxyestrones|progynon	C18H22O2	10000000	270.371
CIS-2-CHLORO-4-CARBOXYMETHYLENEBUT-2-EN-	2-chloro-cis-dienelactone|cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide	C6H2O4Cl	10000000	173.532
CPD-14207	gentamicin A2|gentamycin A2	C17H36N3O11	10000000	458.485
CPD-14380	2-methoxybenzoate	C8H7O3	10000000	151.141
CPD-204	2beta-hydroxygibberellin 1|GA8|gibberellin A8	C19H23O7	10000000	363.386
CPD-14593	3,4-dihydroxymandelonitrile beta-D-glucoside	C14H17NO8	10000000	327.29
CPD-15855	(5Z,9E,11Z,14Z)-8-oxoicosa-5,9,11,14-tetraenoate|8-KETE	C20H29O3	10000000	317.447
CPD-20393	(10Z)-nonadec-10-enoate|cis-nonadecenoate	C19H35O2	10000000	295.484
CPD-12164	1-(indol-3-yl)propanol 3-phosphate|3-(1H-indol-3-yl)propyl dihydrogen phosphate|3-(indol-3-yl)propyl phosphate|indole propanol phosphate|indole-3-propanol phosphate|indolepropanol phosphate	C11H12NO4P	10000000	253.194
4-NITROQUINOLINE-N-OXIDE	4-nitroquinoline-N-oxide	C9H6N2O3	10000000	190.158
CPD-15187	soyasapogenol E 3-O-beta-glucuronate	C36H55O9	10000000	631.825
CPD-21093	3-hydroxy-3-methylheptanoate	C8H15O3	10000000	159.205
CPD-13346	butyl acetate	C6H12O2	10000000	116.16
CPD-653	(6S)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide|(S)-NADHX	C21H29N7O15P2	10000000	681.445
574-TRIHYDROXY-3-METHOXYFLAVONE	3'-O-methylluteolin|5,7,4'-trihydroxy-3'-methoxyflavone|chrysoeriol	C16H11O6	10000000	299.259
CPD-16818	2-(2-carboxyl)-4-methyl-5-propylfuran-3-carboxylate|3-carboxy-4-methyl-5-propyl-2-furanpropanoate|3-carboxy-4-methyl-5-propyl-2-furanpropanoic acid|3-carboxy-4-methyl-5-propyl-2-furanpropionate|3-carboxy-4-methyl-5-propyl-2-furanpropionic acid|CMPF	C12H14O5	10000000	238.24
CPD-18688	O-methyl-4-O-[alpha-L-rhamnopyranosyl-(1->3)-2-O-methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate	C21H30O11	10000000	458.461
CPD-9152	4-chloro-1,2-benzenediol|4-chlorobenzene-1,2-diol|4-chlorocatechol|4-chloropyrocatechol	C6H5O2Cl	10000000	144.557
CPD-19540	8-thiabicyclo[3,2,1]octane-3-one	C7H10OS	10000000	142.215
CPD-12422	4-sinapoyloxybutylglucosinolate	C22H30NO14S2	10000000	596.597
CPD-9160	(2E,4E)-2-amino-5-chlorohexa-2,4-dienedioate|2-amino-5-chloromuconate	C6H4NO4Cl	10000000	189.555
CPD-8144	7-O-beta-D-glucosyl-7-hydroxyflavone	C21H20O8	10000000	400.384
CPD-12111	4-coumarinol|4-hydroxycoumarin|benzotetronic acid	C9H6O3	10000000	162.145
CPD-1077	6beta-Hydroxyestradiol-17beta	C18H24O3	10000000	288.386
CPD-16604	cyanidin 3-O-glucoside-7-O-(6-O-(4-O-(6-O-(p-hydroxybenzoyl)-glucosyl)-oxybenzoyl)-glucoside)	C47H48O25	10000000	1012.881
CPD-8981	3-aminopropionamide|beta-alaninamide|beta-alanine amide	C3H9N2O	10000000	89.117
CPD-18299	4'-methoxycyclopeptin|4'-methoxycyclopeptine	C18H18N2O3	10000000	310.352
INOSITOL-1-4-BISPHOSPHATE	D-myo-inositol (1,4)-bisphosphate|I(1,4)P2|Ins(1,4)P2|inositol (1,4)-bisphosphate|myo-inositol (1,4)-bisphosphate	C6H10O12P2	10000000	336.085
CPD-8880	benzoylacetone	C10H10O2	10000000	162.188
CPD-21259	3-deoxy-D-glycero-beta-D-galacto-non-2-ulopyranosonate|3-deoxy-D-glycero-beta-D-galacto-nonulosonate|beta-Kdn	C9H15O9	10000000	267.212
EDTA	EDTA|ethylenediaminetetraacetate|ethylenediaminetetraacetic acid	C10H14N2O8	10000000	290.229
N-EE-PIPEROYL-PIPERIDINE	N-(E,E)-piperoyl-piperidine|piperine	C17H19NO3	10000000	285.342
CPD-17998	fusarisetin A	C22H31NO5	10000000	389.491
34-DIHYDROXYPHENYLACETYL-COA	3,4-dihydroxyphenylacetyl-CoA	C29H38N7O19P3S	10000000	913.636
CPD-12133	3-(4-5-dimethyl-2-thiazolyl)-2,5-diphenyl-2H-tetrazolium bromide|MTT|methylthiazolyltetrazolium bromide	C18H16N5S	10000000	334.418
CPD-9980	7-deoxyloganetate|7-deoxyloganetic acid	C10H13O4	10000000	197.21
CPD-729	(15Z)-12-oxophyto-10,15-dienoate|dinor-12-oxo-cis-10,15-phytodienoic acid|dinor-12-oxo-phytodienoate|dinor-12-oxo-phytodienoic acid|dn-OPDA	C18H27O3	10000000	291.409
CPD-18498	4,15-DAS|4,15-diacetoxyscirpenol	C19H26O7	10000000	366.41
CPDQT-50	(-)-bauerenol|(3S,4aR,6bS,8aR,11R,12S,12aR,12bS,14aR,14bR)-4,4,6b,8a,11,12,12b,14b-Octamethyl-1,2,3,4,4a,5,6b,7,8,8a,9,10,11,12,12a,12b,13,14,14a,14b-icosahydro-3-picenol|D:C-friedours-7-en-3-ol, (3beta)-|bauerenol|baurenol	C30H50O	10000000	426.724
CPD-16575	6-O-alpha-D-glucopyranosyl-alpha-D-glucopyranose|alpha-D-glucopyranose-(1->6)-alpha-D-glucopyranose|alpha-isomaltose|brachiose	C12H22O11	10000000	342.299
CPD-18816	1,2-dipalmitoyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol	C41H78O10	10000000	731.061
CPD-8868	crotonylmercuric bromide	C4H5OBrHg	10000000	349.577
CPD-306	(R)-N(2)-(1-carboxyethyl)-L-lysine|D-lysopine|N2-(D-1-carboxyethyl)-L-lysine	C9H18N2O4	10000000	218.252
CPD-14966	(2Z,4Z)-2-hydroxy-5-carboxymuconate-6-semialdehyde|(2Z,4Z)-5-carboxy-2-hydroxymuconate-6-semialdehyde	C7H4O6	10000000	184.105
CPD-21149	apo-12'-lycopenal	C25H34O	10000000	350.543
CPD-19560	4-ethynyltoluene|p-tolylacetylene	C9H8	10000000	116.162
CPD-7564	Ni-sirohydrochlorin	C42H36N4O16Ni	10000000	911.464
CPD-12427	7,8-dihydro-8-oxoguanine|8-oxoguanine	C5H5N5O2	10000000	167.127
CPD-8907	(+)-lariciresinol	C20H24O6	10000000	360.406
CPD-258	2-nitrophenol|o-nitrophenol	C6H4NO3	10000000	138.102
CPD-241	(3E)-4-(2-carboxyphenyl)-2-oxobut-3-enoate|(3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate|2'-carboxybenzalpyruvate	C11H6O5	10000000	218.165
CPD-15439	3-O-alpha-L-rhamnosyl-(1->4)-beta-D-glucosyl-diosgenin	C39H62O12	10000000	722.912
4-CHLOROPHENYLACETONITRILE	4-chlorophenylacetonitrile	C8H6NCl	10000000	151.595
CPD-9425	cicutin|cicutine|coniine|d-Conicine	C8H18N	10000000	128.237
CPD-14925	(3Z)-dec-3-enoyl-CoA|(3Z)-decenoyl-CoA|10:1(n-7)-CoA|10:1-delta3-CoA|3-cis-decenoyl-CoA	C31H48N7O17P3S	10000000	915.738
CPD0-1634	MgATP2-	noformula	10000000	527.45703
CPD-12524	beta-D-galacturonate|beta-D-galacturonic acid	C6H9O7	10000000	193.133
CPD-20483	epsilon-(gamma-L-glutamyl)-L-lysine	C11H21N3O5	10000000	275.304
CPD-16782	chelerythrine|helleritrine hydroxide|toddalin	C21H18NO4	10000000	348.377
CPD-9311	ethylsulfenate|ethylsulfenic acid	C2H6OS	10000000	78.129
URATE	2,6,8-trioxypurine|7,9-dihydro-1H-purine-2,6,8(3H)-trione|Uric_acid|purine-2,6,8-(1H,3H,9H)-trione|urate	C5H4N4O3	10000000	168.112
B-LGAL-HEX-1:5	b-lgal-HEX-1:5|beta-L-Galp	noformula	10000000	10000000
OXALACETIC_ACID	keto-oxaloacetate|oxalacetate|oxalacetic acid|oxaloacetate|oxaloacetic acid	C4H2O5	10000000	130.057
CPD-11248	3,6-dichloro-2-methoxybenzoate	C8H5O3Cl2	10000000	220.032
CPD-12969	1-hydroxy-2-phosphorylethylphosphonate|HP-EP	C2H5O8P2	10000000	219.004
CPD-18026	ET-743|ecteinascidin 743	C39H43N3O11S	10000000	761.842
CPD-14344	2-amino-5-hydroxybenzoate|5-hydroxyanthranilate|5-hydroxyanthranilic acid	C7H6NO3	10000000	152.129
CPD-7127	xanthohumol B	C21H22O6	10000000	370.401
CPD-7163	Co-methyl-Co-5-hydroxybenzimidazolylcob(I)amide|Coalpha-[alpha-(5-hydroxybenzimidazolyl)]-Cobeta-methylcobamide	C61H87N13O15PCo	10000000	1332.34
CPD-8968	O-4-cyanophenyl O,O-dimethyl phosphorothioate|cyanophos	C9H10NO3PS	10000000	243.217
CPD-19616	sucrose 2-isovaleroyl-3-isodecanoate|sucrose 2-isovaleroyl-3-isodecanoic acid	C27H48O13	10000000	580.668
CPD-14070	1,2-benzenediol, 5-(2-propenyl)-3-(4-(2-propenyl)phenoxy)-|obvatol	C18H18O3	10000000	282.338
CPD-11640	(S)-piperazine-2-tert-butylcarboxamide	C9H20N3O	10000000	186.276
CPD0-2599	mecillinam	C15H22N3O3S	10000000	324.417
CPD-17461	L-altrarate|L-talarate	C6H8O8	10000000	208.124
CPD-13887	(25S)-26-hydroxycholest-4-en-3-one|(25S)-3-oxocholest-4-en-26-ol	C27H44O2	10000000	400.643
CPD-19586	4-bromobutanesulfonate	C4H8O3SBr	10000000	216.069
CPD-9717	coenzyme-Q7|ubiquinone(7)|ubiquinone-7	C44H66O4	10000000	659.003
CPD-16175	2-amino-3-oxo-3H-phenoxazine-1,9-dicarboxylate|cinnabarinate|cinnabarinic acid	C14H6N2O6	10000000	298.211
CPD-13880	achilleol B	C30H50O	10000000	426.724
CPD-10395	nostocyclamide	C20H22N6O4S2	10000000	474.552
CPD-13655	pyrethrin I	C21H28O3	10000000	328.45
CPD-12489	3-methylurate|3-methyluric acid	C6H6N4O3	10000000	182.138
CPD-17714	4-deoxy-beta-L-erythro-hex-4-enopyranuronosyl-(1,4)-D-N-sulfoglucosamine 6-O-sulfate	C12H16NO16S2	10000000	494.375
CPD-20751	(2S,5S)-5-(aminomethyl)-5-hydroxy-6-oxopiperidine-2-carboxylate|tabtoxinine-delta-lactam	C7H12N2O4	10000000	188.183
CPD-8657	cyclo-dopa glucuronosyl glucoside	C21H25NO15	10000000	531.426
CPD-11647	1,12-diamino-4,8-diazadodecane|N1-(3-(3-aminopropylamino)propyl)butane-1,4-diamine|thermospermine	C10H30N4	10000000	206.374
CPD-20795	3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole|3-geranyl-3-[(Z)-2-isocyanoethenyl]indole	C21H24N2	10000000	304.434
CPD-12365	8-oxo-7,8-dihydro-2'-dGMP|8-oxo-7,8-dihydro-2'-deoxyguanosine 5'-monophosphate|8-oxo-dGMP|8-oxo-deoxyguanosine-monophosphate	C10H12N5O8P	10000000	361.207
CPD-15684	5-cis, 7-trans-tetradecadienoyl-CoA|5Z, 7E-tetradecadienoyl-CoA	C35H54N7O17P3S	10000000	969.83
CPD-20865	2-methylsulfonyladenine	C6H7N5O2S	10000000	213.214
CPD-17262	(8Z,11Z,14Z,17Z)-3-oxoicosa-8,11,14,17-tetraenoyl-CoA|(8Z,11Z,14Z,17Z)-3-oxoicosatetraenoyl-CoA	C41H60N7O18P3S	10000000	1063.942
CPD-15224	3',5'-cyclic GMP-AMP|c-GMP-AMP|cyclic 3',5'-AMP-GMP|cyclic GMP-AMP|cyclic Gp(2'-5')Ap(3'-5')|cyclic-bis(3'->5')-AMP-GMP|cyclo[(3'->5')-guanylyl-(2'->5')-adenylyl]	C20H22N10O13P2	10000000	672.4
