ID	NAMES	FORMULA	CHARGE	MASS
C19723	[tRNA(Ile2)]-lysidine34	C15H26N5O9P(C5H8O6PR)n(C5H8O6PR)n	0	0
C19724	Cobyrinate c-monamide|Cobyrinic acid c-monoamide	C45H60CoN5O13	10000000	937.352
C19725	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate|UDP-alpha-D-GlcNAc3NAcA|UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronic acid	C19H28N4O18P2	10000000	662.0874
C19726	15beta-Hydroxyprogesterone|15beta-Hydroxypregn-4-ene-3,20-dione	C21H30O3	10000000	330.2195
C19727	5-Hydroxypseudobaptigenin|5,7-Dihydroxy-3',4'-methylenedioxyisoflavone	C16H10O6	10000000	298.0477
C19728	all-trans-8'-Apo-beta-carotenal|8'-Apo-beta-carotenal	C30H40O	10000000	416.3079
C19729	(2E,4E,6E)-2,6-Dimethylocta-2,4,6-trienedial	C10H12O2	10000000	164.0837
C19730	Crocetin dialdehyde	C20H24O2	10000000	296.1776
C19731	(3S)-3-Hydroxycyclocitral	C10H16O2	10000000	168.115
C19732	24-Hydroxy-beta-amyrin|Olean-12-ene-3beta,24-diol	C30H50O2	10000000	442.3811
C19733	Sophoradiol|Olean-12-ene-3beta,22beta-diol	C30H50O2	10000000	442.3811
C19734	(-)-alpha-Gurjunene	C15H24	10000000	204.1878
C19735	(-)-endo-alpha-Bergamotene	C15H24	10000000	204.1878
C19736	(+)-alpha-Santalene	C15H24	10000000	204.1878
C19737	(+)-endo-beta-Bergamotene	C15H24	10000000	204.1878
C19738	(-)-gamma-Cadinene	C15H24	10000000	204.1878
C19739	3'-O-Methyltricetin|Selagin|Tricetin 3'-methyl ether	C16H12O7	10000000	316.0583
C19740	(+)-alpha-Barbatene	C15H24	10000000	204.1878
C19741	(+)-Cubenene	C15H24	10000000	204.1878
C19742	(+)-delta-Selinene	C15H24	10000000	204.1878
C19743	Drimenol	C15H26O	10000000	222.1984
C19744	(+)-Epicubenol	C15H26O	10000000	222.1984
C19745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate|UDP-alpha-D-ManNAc3NAcA|UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronic acid	C19H28N4O18P2	10000000	662.0874
C19746	(3R,6E)-Nerolidol	C15H26O	10000000	222.1984
C19747	Germacrene C	C15H24	10000000	204.1878
C19748	(E)-gamma-Bisabolene	C15H24	10000000	204.1878
C19749	(E)-alpha-Bisabolene	C15H24	10000000	204.1878
C19750	3,5-Dihydroxybiphenyl|3,5-Biphenyldiol|5-Phenylresorcinol	C12H10O2	10000000	186.0681
C19751	(S)-beta-Bisabolene	C15H24	10000000	204.1878
C19752	(S)-beta-Macrocarpene	C15H24	10000000	204.1878
C19753	cis-Muurola-3,5-diene	C15H24	10000000	204.1878
C19754	cis-Muurola-4(14),5-diene	C15H24	10000000	204.1878
C19755	Patchoulol	C15H26O	10000000	222.1984
C19756	Presilphiperfolan-8beta-ol	C15H26O	10000000	222.1984
C19757	(Z)-3-Hexen-1-ol acetate|(3Z)-Hex-3-en-1-yl acetate|cis-3-Hexenyl acetate	C8H14O2	10000000	142.0994
C19758	beta-D-Galactosyl-(1->4)-L-rhamnose	C12H22O10	10000000	326.1213
C19759	7,9,9'-tricis-Neurosporene|7,9,9'-tri-cis-Neurosporene	C40H58	10000000	538.4539
C19760	(2Z,6Z)-Farnesyl diphosphate	C15H28O7P2	10000000	382.131
C19761	1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate	C14H26NO14P	10000000	463.1091
C19762	Cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	C27H29O17	10000000	625.1405
C19763	Soyasapogenol B 3-O-D-glucuronide|Soyasapogenol B 3-O-beta-D-glucuronide	C36H58O9	10000000	634.4081
C19764	9,15,9'-tricis-zeta-Carotene	C40H60	10000000	540.4695
C19765	15,9'-dicis-Phytofluene	C40H62	10000000	542.4852
C19766	5'-Deoxy-5'-fluoroadenosine	C10H12FN5O3	10000000	269.0924
C19767	7-(3-Methylbut-2-enyl)-L-tryptophan	C16H20N2O2	10000000	272.1525
C19768	5-Deoxy-5-chloroadenosine	C10H12ClN5O3	10000000	285.0629
C19769	1,6-Anhydro-N-acetyl-beta-muramate	C11H17NO7	10000000	275.1005
C19770	N-Acetyl-beta-muramate 6-phosphate	C11H20NO11P	10000000	373.0774
C19771	2'-(5-Triphosphoribosyl)-3'-dephospho-CoA|2'-(5-Triphospho-alpha-D-ribosyl)-3'-dephospho-CoA	C26H46N7O26P5S	10000000	1059.0901
C19772	alpha-D-Glucopyranosyl-diphospho-ditrans,octacis-undecaprenol	C61H102O12P2	10000000	1088.6847
C19773	3-O-alpha-D-Mannopyranosyl-alpha-D-mannopyranose	C12H22O11	10000000	342.1162
C19774	3-O-(6-O-alpha-D-Xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose	C17H31O18P	10000000	554.1248
C19775	Fluoroacetyl-CoA|Fluoroacetyl-coenzyme A	C23H37FN7O17P3S	10000000	827.1164
C19776	1,2-Diacyl-sn-glycerol 3-diphosphate	C5H8O11P2R2	0	0
C19777	L-Homoserine lactone	C4H7NO2	10000000	101.0477
C19778	(R)-Piperazine-2-carboxamide	C5H11N3O	10000000	129.0902
C19779	beta-Alaninamide|beta-Alanine amide|3-Aminopropionamide	C3H8N2O	10000000	88.0637
C19780	(R)-Piperazine-2-carboxylic acid|(R)-2-Piperazinecarboxylate	C5H10N2O2	10000000	130.0742
C19781	L-Prolinamide|(S)-Pyrrolidine-2-carboxamide	C5H10N2O	10000000	114.0793
C19782	(S)-Piperazine-2-carboxamide	C5H11N3O	10000000	129.0902
C19783	(S)-Piperazine-2-carboxylic acid|(S)-2-Piperazinecarboxylate	C5H10N2O2	10000000	130.0742
C19784	1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol|1-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol	C14H25NO11	10000000	383.1428
C19785	Streptothricin F|Racemomycin A	C19H34N8O8	10000000	502.25
C19786	Streptothricin F acid	C19H36N8O9	10000000	520.2605
C19787	5'-S-Methyl-5'-thioinosine|5'-Deoxy-5'-methylthioinosine|S-Methyl-5'-thioinosine	C11H14N4O4S	10000000	298.0736
C19788	5-Nitroanthranilate|2-Amino-5-nitrobenzoate	C7H6N2O4	10000000	182.0328
C19789	5-Nitrosalicylate|2-Hydroxy-5-nitrobenzoate	C7H5NO5	10000000	183.0168
C19790	Reduced flavin	C12H11N4O2R	0	0
C19791	2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate|(2R)-2-(alpha-D-Glucopyranosyloxy)-3-(phosphonooxy)propanoate	C9H17O12P	10000000	348.0458
C19792	2-O-(alpha-D-Glucopyranosyl)-D-glycerate|(R)-2-(alpha-D-Glucopyranosyloxy)-3-hydroxypropanoate	C9H16O9	10000000	268.0794
C19793	2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate	C15H27O17P	10000000	510.0986
C19794	CDP-1L-myo-inositol	C15H25N3O16P2	10000000	565.071
C19795	1-Hydroxy-1,2-dihydrolycopene|Rhodopin|1-Hydroxylycopene	C40H58O	10000000	554.4488
C19796	Quercetin 3-O-rhamnoside 7-O-glucoside	C27H30O16	10000000	610.1534
C19797	4,4'-Diapolycopene	C30H40	10000000	400.313
C19798	4,4'-Diapolycopenedial	C30H36O2	10000000	428.2715
C19799	Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate	C12H24O17P2	10000000	502.0489
C19800	(3-Phenoxyphenyl)methanol|3-Phenoxybenzenemethanol	C13H12O2	10000000	200.0837
C19801	Isomultiflorenol	C30H50O	10000000	426.3862
C19802	[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine|[Protein]-3-O-(N-acetyl-beta-D-glucosaminyl)-L-serine	C12H19N3O8R2	0	0
C19803	[Protein]-L-threonine	C5H8N2O3R2	0	0
C19804	[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine|[Protein]-3-O-(N-acetyl-beta-D-glucosaminyl)-L-theronine	C13H21N3O8R2	0	0
C19805	Aminopentol|AP1	C22H47NO5	10000000	405.3454
C19806	Propane-1,2,3-tricarboxylate|Tricarballylate	C6H8O6	10000000	176.0321
C19807	3',4',5'-O-Trimethyltricetin|5,7-Dihydroxy-3',4',5'-trimethoxyflavone	C18H16O7	10000000	344.0896
C19808	Glucovanillin	C14H18O8	10000000	314.1002
C19809	(S)-Piperidine-2-carboxamide	C6H12N2O	10000000	128.095
C19810	ent-Pimara-9(11),15-diene	C20H32	10000000	272.2504
C19811	9-cis-Epoxycarotenoid	C29H39O2R	0	0
C19812	12'-apo-Carotenal	C14H17OR	0	0
C19813	threo-3-Hydroxy-D-aspartate	C4H7NO5	10000000	149.0324
C19814	Terpentetriene	C20H32	10000000	272.2504
C19815	Terpentedienyl diphosphate	C20H36O7P2	10000000	450.1936
C19816	Elisabethatriene	C20H32	10000000	272.2504
C19817	Phyllocladan-16alpha-ol	C20H34O	10000000	290.261
C19818	beta-Phellandrene	C10H16	10000000	136.1252
C19819	Cucurbitadienol	C30H50O	10000000	426.3862
C19820	Protostadienol|(17Z)-Protosta-17(20),24-dien-3beta-ol	C30H50O	10000000	426.3862
C19821	2-Hydroxy-2-(hydroxymethyl)-2H-pyran-3(6H)-one|Microthecin	C6H8O4	10000000	144.0423
C19822	1,5-Anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose|Ascopyrone M	C6H8O4	10000000	144.0423
C19823	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose|UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose	C17H25N3O16P2	10000000	589.071
C19824	D-5-Monosubstituted hydantoin	C3H3N2O2R	0	0
C19825	L-5-Monosubstituted hydantoin	C3H3N2O2R	0	0
C19826	1,5-Anhydro-4-deoxy-D-glycero-hex-1-en-3-ulose|Ascopyrone P|5-Hydroxy-2-(hydroxymethyl)-2H-pyran-4(3H)-one	C6H8O4	10000000	144.0423
C19827	Colneleate|(8E)-9-[(1E,3Z)-Nona-1,3-dien-1-yloxy]non-8-enoate	C18H30O3	10000000	294.2195
C19828	Arabidiol|(13R,14R,17E)-Malabarica-17,21-diene-3beta,14-diol	C30H52O2	10000000	444.3967
C19829	Dammarenediol II|(20S)-Dammar-24-ene-3beta,20-diol|Dammar-24-ene-3beta,20-diol	C30H52O2	10000000	444.3967
C19830	(5S,6S)-6-Amino-5-hydroxycyclohexane-1,3-diene-1-carboxyate|trans-2,3-Dihydro-3-hydroxyanthranilate|trans-2,3-Dihydro-3-hydroxyanthranilic acid|DHHA	C7H9NO3	10000000	155.0582
C19831	(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate	C7H9NO3	10000000	155.0582
C19832	Thalianol	C30H50O	10000000	426.3862
C19833	Germanicol|(3beta)-Olean-18-en-3-ol	C30H50O	10000000	426.3862
C19834	Dammara-20,24-diene|Dammara-18(28),21-diene	C30H50	10000000	410.3913
C19835	Camelliol C	C30H50O	10000000	426.3862
C19836	Halima-5(6),13-dien-15-yl diphosphate|Tuberculosinyl diphosphate	C20H36O7P2	10000000	450.1936
C19837	Indole-3-carboxylate|Indole-3-carboxylic acid	C9H7NO2	10000000	161.0477
C19838	D-erythro-3-Hydroxyaspartate	C4H7NO5	10000000	149.0324
C19839	4,4'-Diaponeurosporen-4-al	C30H40O	10000000	416.3079
C19840	4,4'-Diapophytofluene	C30H46	10000000	406.36
C19841	4,4'-Diapo-zeta-carotene	C30H44	10000000	404.3443
C19842	Peptidoglycan-D-glucosamine|Deacetylated peptidoglycan	(C17H28N3O10R)n	0	0
C19843	L-Asp(4-L-Arg)	C10H19N5O5	10000000	289.1386
C19844	(1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate	C8H10Cl2O2	10000000	208.0058
C19845	Pimeloyl-[acyl-carrier protein]|Pimeloyl-[acp]|Pimelyl-[acyl-carrier protein]|Pimelyl-[acp]|7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein]	C7H11O3SR	0	0
C19846	Pimeloyl-[acyl-carrier protein] methyl ester|Pimeloyl-[acp] methyl ester|Pimelyl-[acyl-carrier protein] methyl ester|Pimelyl-[acp] methyl ester	C8H13O3SR	0	0
C19847	Demethylmenaquinol	C15H16O2(C5H8)n	10000000	10000000
C19848	Adenylated molybdopterin|Adenylyl-molybdopterin	C20H26N10O12P2S2	10000000	724.0648
C19849	HIV1 protease	noformula	10000000	10000000
C19850	4-O-Phosphohygromycin B	C20H38N3O16P	10000000	607.199
C19851	ADP-ribose 1'',2''-phosphate|ADP-ribose 1",2"-cyclic phosphate	C15H22N5O16P3	10000000	621.0274
C19852	tritrans,heptacis-Undecaprenyl diphosphate	C55H92O7P2	10000000	926.6318
C19853	trans,polycis-Polyprenyl diphosphate	C15H28O7P2(C5H8)n	10000000	10000000
C19854	D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C79H130O28P2	10000000	1588.8224
C19855	D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C73H122O22P2	10000000	1412.7903
C19856	D-Glc-beta-(1->4)-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C67H112O17P2	10000000	1250.7375
C19857	D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C85H140O33P2	10000000	1750.8752
C19858	2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol	C12H16O3(C5H8)n	10000000	10000000
C19859	6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol	C13H18O3(C5H8)n	10000000	10000000
C19860	2-Hydroxy fatty acid	noformula	10000000	10000000
C19861	3-Hydroxy fatty acid	noformula	10000000	10000000
C19862	Cyclic ketone	noformula	10000000	10000000
C19863	Lupan-3beta,20-diol|3beta,20-Dihydroxylupane|Monogynol A	C30H52O2	10000000	444.3967
C19864	trans-Permethrin	C21H20Cl2O3	10000000	390.079
C19865	Soyasaponin III	C42H68O14	10000000	796.4609
C19866	N-Acetyl-beta-D-galactosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide	C39H69N2O18R	0	0
C19867	beta-D-Glucosyl crocetin	C26H34O9	10000000	490.2203
C19868	Bis(beta-D-glucosyl) crocetin|Crocetin diglucosyl ester	C32H44O14	10000000	652.2731
C19869	beta-D-Gentiobiosyl crocetin	C32H44O14	10000000	652.2731
C19870	4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol	C88H142O35P2	10000000	1820.8807
C19872	N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine|2-Methyl-4-amino-5-(formylaminomethyl)pyrimidine|FAMP	C7H10N4O	10000000	166.0855
C19873	26-Hydroxycastasterone	C28H48O6	10000000	480.3451
C19874	26-Hydroxybrassinolide	C28H48O7	10000000	496.34
C19875	alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	C92H166N2O44P2	10000000	2065.0289
C19876	alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	C100H178N2O51P2	10000000	2285.0872
C19877	4-O-Phospho-alpha-Kdo-(2->6)-lipid IVA	C76H143N2O33P3	10000000	1704.8786
C19878	D-glycero-alpha-D-manno-Heptose 7-phosphate	C7H15O10P	10000000	290.0403
C19879	D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate	C7H16O13P2	10000000	370.0066
C19880	D-glycero-alpha-D-manno-Heptose 1-phosphate	C7H15O10P	10000000	290.0403
C19881	GDP-D-glycero-alpha-D-manno-heptose	C17H27N5O17P2	10000000	635.0877
C19882	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	10000000	290.0403
C19883	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid IVA	C89H163N3O40P2	10000000	1976.0288
C19884	Lipid IIA	C73H139N3O26P2	10000000	1535.9122
C19885	alpha-Aminoadipate carrier protein LysW|[LysW]	C5H8NO4R	0	0
C19886	LysW-gamma-L-alpha-aminoadipate|[LysW]-L-2-aminoadipate	C11H17N2O7R	0	0
C19887	LysW-gamma-L-alpha-aminoadipyl-6-phosphate	C11H18N2O10PR	0	0
C19888	LysW-gamma-L-alpha-aminoadipate 6-semialdehyde	C11H17N2O6R	0	0
C19889	LysW-gamma-L-lysine	C11H20N3O5R	0	0
C19890	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A	C115H211N3O42P2	10000000	2368.3942
C19891	1D-chiro-Inositol|1,2,4/3,5,6-Cyclohexane-1,2,3,4,5,6-hexol	C6H12O6	10000000	180.0634
C19892	4'-Apo-beta,psi-caroten-4'-al|beta-Apo-4'-carotenal	C35H46O	10000000	482.3549
C19893	10-epi-gamma-Eudesmol|10alpha-Eudesm-4-en-11-ol	C15H26O	10000000	222.1984
C19894	1,1'-Dihydroxy-1,1',2,2'-tetrahydrolycopene|1,1'-Dihydroxylycopene	C40H60O2	10000000	572.4593
C19895	4'-Methoxyflavanone	C16H14O3	10000000	254.0943
C19896	4'-Hydroxyflavanone	C15H12O3	10000000	240.0786
C19897	Debromohymenialdisine|(Z)-Debromohymenialdisine|DBH	C11H11N5O2	10000000	245.0913
C19898	Manzamine A|Keramamine A	C36H44N4O	10000000	548.3515
C19899	Dolastatin 15|NSC 617668	C45H68N6O9	10000000	836.5048
C19900	12-epi-Scalaradial	C27H40O4	10000000	428.2927
C19901	Luffariellolide	C25H38O3	10000000	386.2821
C19902	Contignasterol	C29H48O7	10000000	508.34
C19903	Lasonolide A	C41H60O9	10000000	696.4237
C19904	Latrunculin B	C20H29NO5S	10000000	395.1766
C19905	DMXB-A|GTS-21|2,4-Dimethoxybenzylidene anabaseine	C19H20N2O2	10000000	308.1525
C19906	omega-Conotoxin	noformula	10000000	10000000
C19907	Pyrrole	C4H5N	10000000	67.0422
C19908	(+)-beta-Chamigrene	C15H24	10000000	204.1878
C19909	N-Acetyl-alpha-neuraminate|alpha-Neu5Ac	C11H19NO9	10000000	309.106
C19910	N-Acetyl-beta-neuraminate|beta-Neu5Ac	C11H19NO9	10000000	309.106
C19911	Iminodiacetate	C4H7NO4	10000000	133.0375
C19912	N-Arachidonoyl-phosphatidylethanolamine	C25H41NO7PR2	0	0
C19913	Phospho-anandamide	C22H37NO5P	10000000	426.2409
C19914	Myriocin|Thermozymocidin|ISP-1	C21H39NO6	10000000	401.2777
C19915	Pyrazinoic acid|2-Pyrazinecarboxylic acid	C5H4N2O2	10000000	124.0273
C19916	Halomon|6-Bromo-3-(bromomethyl)-7-methyl-2,3,7-trichloro-1-octene	C10H15Br2Cl3	10000000	397.8606
C19917	Pateamine|Pateamine A	C31H45N3O4S	10000000	555.3131
C19918	Parkeol|Lanost-9(11)-en-3beta-ol	C30H50O	10000000	426.3862
C19919	Safranin|C.I. Basic Red 2	C20H19N4. Cl	10000000	350.1298
C19920	Diatoxanthin|all-trans-Diatoxanthin	C40H54O2	10000000	566.4124
C19921	Diadinoxanthin|Diadinoxanthin A	C40H54O3	10000000	582.4073
C19922	Cytochrome c-554	noformula	10000000	10000000
C19923	Cytochrome P-460	noformula	10000000	10000000
C19924	Membrane-associated cytochrome c-552	noformula	10000000	10000000
C19925	Cytochrome c-550	noformula	10000000	10000000
C19926	Pseudoazurin	noformula	10000000	10000000
C19927	Cytochrome b	noformula	10000000	10000000
C19928	Molybdopterin guanine dinucleotide	C20H24N10O13P2S2	10000000	738.0441
C19929	N-alpha-Acetyl-L-2,4-diaminobutyrate	C6H12N2O3	10000000	160.0848
C19930	tert-Butylbicyclophosphorothionate|tert-Butylbicyclophosphorothioic acid|TBPS	C8H15O3PS	10000000	222.048
C19931	Raucaffrinoline	C21H24N2O3	10000000	352.1787
C19932	Perakine|Raucaffrine	C21H22N2O3	10000000	350.163
C19933	Prosolanapyrone II	C18H24O4	10000000	304.1675
C19934	Prosolanapyrone III|4-Methoxy-2-oxo-6-(1E,7E,9E)-undeca-1,7,9-trien-1-yl-2H-pyran-3-carboxaldehyde	C18H22O4	10000000	302.1518
C19935	Azide|Nitrogen ion (N3-)|Azide ion|Hydrazoate	N3	10000000	42.0092
C19936	(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate	C18H30O4	10000000	310.2144
C19937	(8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate	C18H32O4	10000000	312.2301
C19938	Pentalen-13-ol	C15H24O	10000000	220.1827
C19939	Pentalen-13-al	C15H22O	10000000	218.1671
C19940	Ferredoxin N|FdN	noformula	10000000	10000000
C19941	FdI|Ferredoxin I	noformula	10000000	10000000
C19942	11alpha-Hydroxy-beta-amyrin|11alpha-Dihydroxyolean-12-ene	C30H50O2	10000000	442.3811
C19943	11-Oxo-beta-amyrin|3beta-Hydroxyolean-12-en-11-one	C30H48O2	10000000	440.3654
C19944	3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione|Secophenol	C19H24O3	10000000	300.1725
C19945	3-Oxo-5,6-dehydrosuberyl-CoA	C29H44N7O20P3S	10000000	935.1575
C19946	3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde	C29H44N7O19P3S	10000000	919.1626
C19947	dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose	C16H27N3O14P2	10000000	547.0968
C19948	dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose|dTDP-D-ravidosamine	C18H31N3O14P2	10000000	575.1281
C19949	Acromelic acid A	C13H14N2O7	10000000	310.0801
C19950	Samandarine	C19H31NO2	10000000	305.2355
C19951	Samandarone	C19H29NO2	10000000	303.2198
C19952	HT-2 Toxin	C22H32O8	10000000	424.2097
C19953	Cytochalasin A|(7S,13E,16R,21E)-7-Hydroxy-16-methyl-10-phenyl-24-oxa[14]cytochalasa-6(12),13,21-triene-1,20,23-trione	C29H35NO5	10000000	477.2515
C19954	Cytochalasin B	C29H37NO5	10000000	479.2672
C19955	Phomopsin A	C36H45ClN6O12	10000000	788.2784
C19956	Neoilludin A	C15H22O6	10000000	298.1416
C19957	Fasciculol E	C39H65NO11	10000000	723.4558
C19958	Fasciculol F	C39H65NO11	10000000	723.4558
C19959	Orellanine	C10H8N2O6	10000000	252.0382
C19960	dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose|dTDP-6-deoxy-D-xylo-hexos-3-ulose|dTDP-6-deoxy-D-xylo-hex-3-ulose	C16H24N2O15P2	10000000	546.0652
C19961	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine|UDP-4-amino-4,6-dideoxy-beta-L-AltNAc|UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose	C17H28N4O15P2	10000000	590.1026
C19962	13-cis-Retinol|Neovitamin A	C20H30O	10000000	286.2297
C19963	Tuberculosinol	C20H34O	10000000	290.261
C19964	(13S)-Isotuberculosinol	C20H34O	10000000	290.261
C19965	beta-D-4-Deoxy-delta4-GlcA-(1->4)-beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	C24H38O20	10000000	646.1956
C19966	beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc	C18H32O15	10000000	488.1741
C19967	8-Oxo-dGTP|8-Oxodeoxyguanosine triphosphate|8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-triphosphate	C10H16N5O14P3	10000000	522.9907
C19968	8-Oxo-dGMP|2'-Deoxy-7,8-dihydro-8-oxo-5'-guanylate|8-Hydroxydeoxyguanosine 5'-monophosphate	C10H14N5O8P	10000000	363.058
C19969	2-Hydroxy-dATP|2-Hydroxy-2'-deoxyadenosine 5'-triphosphate	C10H16N5O13P3	10000000	506.9957
C19970	2-Hydroxy-dAMP	C10H14N5O7P	10000000	347.0631
C19971	UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose|UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose	C19H30N4O16P2	10000000	632.1132
C19972	2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	C10H18N2O5	10000000	246.1216
C19973	(+)-beta-Caryophyllene	C15H24	10000000	204.1878
C19974	(+)-Caryolan-1-ol	C15H26O	10000000	222.1984
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	C29H42N7O18P3S	10000000	901.152
C19976	Valinopine	C10H17NO6	10000000	247.1056
C19977	Clitidine|Chrytidine	C11H14N2O6	10000000	270.0852
C19978	Sclerocitrin	C36H22O17	10000000	726.0857
C19979	Ustalic acid	C19H14O6	10000000	338.079
C19980	Domesticine	C19H19NO4	10000000	325.1314
C19981	Gloriosine|N-Deacetyl-N-formylcolchicine	C21H23NO6	10000000	385.1525
C19982	Gelsedine|(Spiro(3H-indole-3,7'(6'H)-(3,) (6)methano(1H)oxepino(4,3-b)pyrrol)-2(1H)-one,) 2'-ethyl-2',3',3'a, 4',8',8'a-hexahydro-1-methoxy-	C19H24N2O3	10000000	328.1787
C19983	Conhydrine|(+)-alpha-Conhydrine	C8H17NO	10000000	143.131
C19984	Cerberin|2'-Acetylneriifolin	C32H48O9	10000000	576.3298
C19985	Nantenine	C20H21NO4	10000000	339.1471
C19986	Convalloside	C35H52O15	10000000	712.3306
C19987	Oleandrin	C32H48O9	10000000	576.3298
C19988	Strophanthidin|Corchoside A aglycon	C23H32O6	10000000	404.2199
C19989	Taxine B	C33H45NO8	10000000	583.3145
C19990	Aconine|Jesaconine	C25H41NO9	10000000	499.2781
C19991	Euphornin	C33H44O9	10000000	584.2985
C19992	Rhodojaponin I|Grayanotoxane-5,6,10,14,16-pentol, 2,3-epoxy-, 6,14-diacetate, (2beta,3beta,6beta,14R)-	C24H36O8	10000000	452.241
C19993	Virol A|(8E,10E,12S)-8,10-Heptadecadiene-4,6-diyne-1,12-diol	C17H24O2	10000000	260.1776
C19994	Virol B|(8S,9Z)-9-Heptadecene-4,6-diyne-1,8-diol	C17H26O2	10000000	262.1933
C19995	Microcystin RR	C49H75N13O12	10000000	1037.5658
C19996	Microcystin RA	C46H68N10O12	10000000	952.5018
C19997	Microcystin YR	C52H72N10O13	10000000	1044.528
C19998	Anatoxin a(s)|Anatoxin-A(S)|Phosphoric acid, mono[(5S)-2-amino-5-[(dimethylamino)methyl]-4,5-dihydro-1H-imidazol-1-yl] monomethyl ester	C7H17N4O4P	10000000	252.0987
C19999	Cylindrospermopsin	C15H21N5O7S	10000000	415.1162
C20000	Onchidal|[E,(+)]-2-[(E)-2-Acetoxyethenyl]-4-(2,2-dimethyl-6-methylenecyclohexyl)-2-butenal	C17H24O3	10000000	276.1725
C20001	CTX 3C|Ciguatoxin CTX 3C|Ciguatoxin 3C	C57H82O16	10000000	1022.5603
C20002	Ciguatoxin 4A|CTX 4A|Scaritoxin	C60H84O16	10000000	1060.5759
C20003	Caribbean ciguatoxin 1|C-CTX 1	C62H92O19	10000000	1140.6233
C20004	Gambierol	C43H64O11	10000000	756.4449
C20005	Dinophysistoxin 4|DTX-4	C66H104O30S3	10000000	1472.5775
