complex_id	complex_name	complex_source	complex_type	role_id	role_name	role_type	role_source	role_aliases	role_exemplar	type	triggering	optional
cpx.11657	cpx.11657	KEGG	KEGG_role_complex	fr.53344	6-O-methylnorlaudanosoline 5'-O-methyltransferase (EC 2.1.1.121)	KEGG_role	KEGG	searchname:6-o-methylnorlaudanosoline5'-o-methyltransferase(ec)	null	role_mapping	1	0
cpx.11656	cpx.11656	KEGG	KEGG_role_complex	fr.53345	12-hydroxydihydrochelirubine 12-O-methyltransferase (EC 2.1.1.120)	KEGG_role	KEGG	searchname:12-hydroxydihydrochelirubine12-o-methyltransferase(ec)	null	role_mapping	1	0
cpx.11655	cpx.11655	KEGG	KEGG_role_complex	fr.53346	methionine S-methyltransferase (EC 2.1.1.12)	KEGG_role	KEGG	searchname:methionines-methyltransferase(ec);kegg:S-adenosyl methionine:methionine methyl transferase (EC 2.1.1.12);kegg:methionine methyltransferase (EC 2.1.1.12);kegg:S-adenosylmethionine transmethylase (EC 2.1.1.12);kegg:S-adenosylmethionine-methionine methyltransferase (EC 2.1.1.12)	null	role_mapping	1	0
cpx.11654	cpx.11654	KEGG	KEGG_role_complex	fr.53347	10-hydroxydihydrosanguinarine 10-O-methyltransferase (EC 2.1.1.119)	KEGG_role	KEGG	searchname:10-hydroxydihydrosanguinarine10-o-methyltransferase(ec)	null	role_mapping	1	0
cpx.12100	cpx.12100	KEGG	KEGG_role_complex	fr.53348	peptidyltransferase (EC 2.3.2.12)	KEGG_role	KEGG	searchname:peptidyltransferase(ec);kegg:transpeptidase (EC 2.3.2.12);kegg:ribosomal peptidyltransferase (EC 2.3.2.12)	null	role_mapping	1	0
cpx.12062	cpx.12062	KEGG	KEGG_role_complex	fr.53349	monoterpenol O-acetyltransferase (EC 2.3.1.69)	KEGG_role	KEGG	searchname:monoterpenolo-acetyltransferase(ec);kegg:menthol transacetylase (EC 2.3.1.69)	null	role_mapping	1	0
cpx.11491	cpx.11491	KEGG	KEGG_role_complex	fr.53350	NADH dehydrogenase (EC 1.6.99.3)	KEGG_role	KEGG	searchname:nadhdehydrogenase(ec);kegg:cytochrome c reductase (EC 1.6.99.3);kegg:type 1 dehydrogenase (EC 1.6.99.3);kegg:beta-NADH dehydrogenase dinucleotide (EC 1.6.99.3);kegg:diaphorase (EC 1.6.99.3);kegg:dihydrocodehydrogenase I dehydrogenase (EC 1.6.99.3);kegg:dihydronicotinamide adenine dinucleotide dehydrogenase (EC 1.6.99.3);kegg:diphosphopyridine diaphorase (EC 1.6.99.3);kegg:DPNH diaphorase (EC 1.6.99.3);kegg:NADH diaphorase (EC 1.6.99.3);kegg:NADH hydrogenase (EC 1.6.99.3);kegg:NADH oxidoreductase (EC 1.6.99.3);kegg:NADH-menadione oxidoreductase (EC 1.6.99.3);kegg:reduced diphosphopyridine nucleotide diaphorase (EC 1.6.99.3);kegg:NADH:cytochrome c oxidoreductase (EC 1.6.99.3);kegg:NADH2 dehydrogenase (EC 1.6.99.3);kegg:NADH:(acceptor) oxidoreductase (EC 1.6.99.3)	null	role_mapping	1	0
cpx.13642	cpx.13642	KEGG	KEGG_role_complex	fr.53351	endo-alpha-sialidase (EC 3.2.1.129)	KEGG_role	KEGG	searchname:endo-alpha-sialidase(ec);kegg:endo-N-acylneuraminidase (EC 3.2.1.129);kegg:endoneuraminidase (EC 3.2.1.129);kegg:endo-N-acetylneuraminidase (EC 3.2.1.129);kegg:poly(alpha-2,8-sialosyl) endo-N-acetylneuraminidase (EC 3.2.1.129);kegg:poly(alpha-2,8-sialoside) alpha-2,8-sialosylhydrolase (EC 3.2.1.129);kegg:endosialidase (EC 3.2.1.129);kegg:endo-N (EC 3.2.1.129)	null	role_mapping	1	0
cpx.11493	cpx.11493	KEGG	KEGG_role_complex	fr.53352	NADH dehydrogenase (quinone) (EC 1.6.99.5)	KEGG_role	KEGG	searchname:nadhdehydrogenase(quinone)(ec);kegg:reduced nicotinamide adenine dinucleotide (quinone) dehydrogenase (EC 1.6.99.5);kegg:NADH-quinone oxidoreductase (EC 1.6.99.5);kegg:DPNH-menadione reductase (EC 1.6.99.5);kegg:D-diaphorase (EC 1.6.99.5);kegg:NADH2 dehydrogenase (quinone) (EC 1.6.99.5)	null	role_mapping	1	0
cpx.11494	cpx.11494	KEGG	KEGG_role_complex	fr.53353	NADPH dehydrogenase (quinone) (EC 1.6.99.6)	KEGG_role	KEGG	searchname:nadphdehydrogenase(quinone)(ec);kegg:reduced nicotinamide adenine dinucleotide phosphate (quinone) dehydrogenase (EC 1.6.99.6);kegg:NADPH oxidase (EC 1.6.99.6);kegg:NADPH2 dehydrogenase (quinone) (EC 1.6.99.6)	null	role_mapping	1	0
cpx.14845	cpx.14845	KEGG	KEGG_role_complex	fr.53354	3-deoxy-D-manno-octulosonate aldolase (EC 4.1.2.23)	KEGG_role	KEGG	searchname:3-deoxy-d-manno-octulosonatealdolase(ec);kegg:2-keto-3-deoxyoctonate aldolase (EC 4.1.2.23);kegg:KDOaldolase (EC 4.1.2.23);kegg:3-deoxyoctulosonic aldolase (EC 4.1.2.23);kegg:2-keto-3-deoxyoctonic aldolase (EC 4.1.2.23);kegg:3-deoxy-D-manno-octulosonic aldolase (EC 4.1.2.23);kegg:3-deoxy-D-manno-octulosonate D-arabinose-lyase (EC 4.1.2.23)	null	role_mapping	1	0
cpx.14844	cpx.14844	KEGG	KEGG_role_complex	fr.53355	fructose-6-phosphate phosphoketolase (EC 4.1.2.22)	KEGG_role	KEGG	searchname:fructose-6-phosphatephosphoketolase(ec);kegg:D-fructose-6-phosphate D-erythrose-4-phosphate-lyase (phosphate-acetylating) (EC 4.1.2.22)	null	role_mapping	1	0
cpx.14847	cpx.14847	KEGG	KEGG_role_complex	fr.53356	dihydroneopterin aldolase (EC 4.1.2.25)	KEGG_role	KEGG	searchname:dihydroneopterinaldolase(ec);kegg:2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase (EC 4.1.2.25)	null	role_mapping	1	0
cpx.14846	cpx.14846	KEGG	KEGG_role_complex	fr.53357	dimethylaniline-N-oxide aldolase (EC 4.1.2.24)	KEGG_role	KEGG	searchname:dimethylaniline-n-oxidealdolase(ec);kegg:microsomal oxidase II (EC 4.1.2.24);kegg:microsomal N-oxide dealkylase (EC 4.1.2.24);kegg:N,N-dimethylaniline-N-oxide formaldehyde-lyase (EC 4.1.2.24)	null	role_mapping	1	0
cpx.14841	cpx.14841	KEGG	KEGG_role_complex	fr.53358	ketotetrose-phosphate aldolase (EC 4.1.2.2)	KEGG_role	KEGG	searchname:ketotetrose-phosphatealdolase(ec);kegg:phosphoketotetrose aldolase (EC 4.1.2.2);kegg:erythrulose-1-phosphate synthetase (EC 4.1.2.2);kegg:erythrose-1-phosphate synthase (EC 4.1.2.2);kegg:erythrulose-1-phosphate formaldehyde-lyase (EC 4.1.2.2)	null	role_mapping	1	0
cpx.14840	cpx.14840	KEGG	KEGG_role_complex	fr.53359	rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	KEGG_role	KEGG	searchname:rhamnulose-1-phosphatealdolase(ec);kegg:rhamnulose phosphate aldolase (EC 4.1.2.19);kegg:L-rhamnulose 1-phosphate aldolase (EC 4.1.2.19);kegg:L-rhamnulose-phosphate aldolase (EC 4.1.2.19);kegg:L-rhamnulose-1-phosphate lactaldehyde-lyase (EC 4.1.2.19)	null	role_mapping	1	0
cpx.14843	cpx.14843	KEGG	KEGG_role_complex	fr.53360	2-dehydro-3-deoxy-6-phosphogalactonate aldolase (EC 4.1.2.21)	KEGG_role	KEGG	searchname:2-dehydro-3-deoxy-6-phosphogalactonatealdolase(ec);kegg:6-phospho-2-keto-3-deoxygalactonate aldolase (EC 4.1.2.21);kegg:phospho-2-keto-3-deoxygalactonate aldolase (EC 4.1.2.21);kegg:2-keto-3-deoxy-6-phosphogalactonic aldolase (EC 4.1.2.21);kegg:phospho-2-keto-3-deoxygalactonic aldolase (EC 4.1.2.21);kegg:2-keto-3-deoxy-6-phosphogalactonic acid aldolase (EC 4.1.2.21);kegg:(KDPGal)aldolase (EC 4.1.2.21);kegg:2-dehydro-3-deoxy-D-galactonate-6-phosphate D-glyceraldehyde-3-phosphate-lyase (EC 4.1.2.21)	null	role_mapping	1	0
cpx.14842	cpx.14842	KEGG	KEGG_role_complex	fr.53361	2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	KEGG_role	KEGG	searchname:2-dehydro-3-deoxyglucaratealdolase(ec);kegg:2-keto-3-deoxyglucarate aldolase (EC 4.1.2.20);kegg:alpha-keto-beta-deoxy-D-glucarate aldolase (EC 4.1.2.20);kegg:2-dehydro-3-deoxy-D-glucarate tartronate-semialdehyde-lyase (EC 4.1.2.20)	null	role_mapping	1	0
cpx.13576	cpx.13576	KEGG	KEGG_role_complex	fr.53362	D-lactate-2-sulfatase (EC 3.1.6.17)	KEGG_role	KEGG	searchname:d-lactate-2-sulfatase(ec);kegg:(S)-2-O-sulfolactate 2-sulfohydrolase (incorrect stereochemistry) (EC 3.1.6.17)	null	role_mapping	1	0
cpx.13641	cpx.13641	KEGG	KEGG_role_complex	fr.53363	glycyrrhizinate beta-glucuronidase (EC 3.2.1.128)	KEGG_role	KEGG	searchname:glycyrrhizinatebeta-glucuronidase(ec);kegg:glycyrrhizin beta-hydrolase (EC 3.2.1.128);kegg:glycyrrhizin hydrolase (EC 3.2.1.128);kegg:glycyrrhizinic acid hydrolase (EC 3.2.1.128)	null	role_mapping	1	0
cpx.14849	cpx.14849	KEGG	KEGG_role_complex	fr.53364	sphinganine-1-phosphate aldolase (EC 4.1.2.27)	KEGG_role	KEGG	searchname:sphinganine-1-phosphatealdolase(ec);kegg:dihydrosphingosine 1-phosphate aldolase (EC 4.1.2.27);kegg:sphinganine-1-phosphate alkanal-lyase (EC 4.1.2.27);kegg:sphinganine-1-phosphate lyase (EC 4.1.2.27);kegg:sphinganine-1-phosphate palmitaldehyde-lyase (EC 4.1.2.27)	null	role_mapping	1	0
cpx.14848	cpx.14848	KEGG	KEGG_role_complex	fr.53365	phenylserine aldolase (EC 4.1.2.26)	KEGG_role	KEGG	searchname:phenylserinealdolase(ec);kegg:L-threo-3-phenylserine benzaldehyde-lyase (EC 4.1.2.26)	null	role_mapping	1	0
cpx.13431	cpx.13431	KEGG	KEGG_role_complex	fr.53366	phosphoprotein phosphatase (EC 3.1.3.16)	KEGG_role	KEGG	searchname:phosphoproteinphosphatase(ec);kegg:protein phosphatase-1 (EC 3.1.3.16);kegg:protein phosphatase-2A (EC 3.1.3.16);kegg:protein phosphatase-2B (EC 3.1.3.16);kegg:protein phosphatase-2C (EC 3.1.3.16);kegg:protein D phosphatase (EC 3.1.3.16);kegg:phosphospectrin phosphatase (EC 3.1.3.16);kegg:casein phosphatase (EC 3.1.3.16);kegg:Aspergillus awamori acid protein phosphatase (EC 3.1.3.16);kegg:calcineurin (EC 3.1.3.16);kegg:phosphatase 2A (EC 3.1.3.16);kegg:phosphatase 2B (EC 3.1.3.16);kegg:phosphatase II (EC 3.1.3.16);kegg:phosphatase IB (EC 3.1.3.16);kegg:phosphatase C-II (EC 3.1.3.16);kegg:polycation modulated (PCM-) phosphatase (EC 3.1.3.16);kegg:phosphopyruvate dehydrogenase phosphatase (EC 3.1.3.16);kegg:phosphatase SP (EC 3.1.3.16);kegg:branched-chain alpha-keto acid dehydrogenase phosphatase (EC 3.1.3.16);kegg:BCKDH phosphatase (EC 3.1.3.16);kegg:3-hydroxy 3-methylglutaryl coenzymeA reductase phosphatase (EC 3.1.3.16);kegg:HMG-CoA reductase phosphatase (EC 3.1.3.16);kegg:phosphatase H-II (EC 3.1.3.16);kegg:phosphatase III (EC 3.1.3.16);kegg:phosphatase I (EC 3.1.3.16);kegg:protein phosphatase (EC 3.1.3.16);kegg:phosphatase IV (EC 3.1.3.16)	null	role_mapping	1	0
cpx.13430	cpx.13430	KEGG	KEGG_role_complex	fr.53367	histidinol-phosphatase (EC 3.1.3.15)	KEGG_role	KEGG	searchname:histidinol-phosphatase(ec);kegg:histidinol phosphate phosphatase (EC 3.1.3.15);kegg:L-histidinol phosphate phosphatase (EC 3.1.3.15);kegg:histidinolphosphate phosphatase (EC 3.1.3.15);kegg:HPpase (EC 3.1.3.15);kegg:histidinolphosphatase (EC 3.1.3.15)	null	role_mapping	1	0
cpx.13433	cpx.13433	KEGG	KEGG_role_complex	fr.53368	phosphoglycolate phosphatase (EC 3.1.3.18)	KEGG_role	KEGG	searchname:phosphoglycolatephosphatase(ec);kegg:phosphoglycolate hydrolase (EC 3.1.3.18);kegg:2-phosphoglycolate phosphatase (EC 3.1.3.18);kegg:P-glycolate phosphatase (EC 3.1.3.18);kegg:phosphoglycollate phosphatase (EC 3.1.3.18)	null	role_mapping	1	0
cpx.13432	cpx.13432	KEGG	KEGG_role_complex	fr.53369	[phosphorylase] phosphatase (EC 3.1.3.17)	KEGG_role	KEGG	searchname:[phosphorylase]phosphatase(ec);kegg:PR-enzyme (EC 3.1.3.17);kegg:phosphorylase a phosphatase (EC 3.1.3.17);kegg:glycogen phosphorylase phosphatase (EC 3.1.3.17);kegg:protein phosphatase C (EC 3.1.3.17);kegg:type 1 protein phosphatase (EC 3.1.3.17)	null	role_mapping	1	0
cpx.13435	cpx.13435	KEGG	KEGG_role_complex	fr.53370	acid phosphatase (EC 3.1.3.2)	KEGG_role	KEGG	searchname:acidphosphatase(ec);kegg:acid phosphomonoesterase (EC 3.1.3.2);kegg:phosphomonoesterase (EC 3.1.3.2);kegg:glycerophosphatase (EC 3.1.3.2);kegg:acid monophosphatase (EC 3.1.3.2);kegg:acid phosphohydrolase (EC 3.1.3.2);kegg:acid phosphomonoester hydrolase (EC 3.1.3.2);kegg:uteroferrin (EC 3.1.3.2);kegg:acid nucleoside diphosphate phosphatase (EC 3.1.3.2);kegg:orthophosphoric-monoester phosphohydrolase (acid optimum) (EC 3.1.3.2)	null	role_mapping	1	0
cpx.13434	cpx.13434	KEGG	KEGG_role_complex	fr.53371	glycerol-2-phosphatase (EC 3.1.3.19)	KEGG_role	KEGG	searchname:glycerol-2-phosphatase(ec);kegg:beta-glycerophosphatase (EC 3.1.3.19);kegg:beta-glycerophosphate phosphatase (EC 3.1.3.19);kegg:2-glycerophosphatase (EC 3.1.3.19)	null	role_mapping	1	0
cpx.13437	cpx.13437	KEGG	KEGG_role_complex	fr.53372	glycerol-1-phosphatase (EC 3.1.3.21)	KEGG_role	KEGG	searchname:glycerol-1-phosphatase(ec);kegg:alpha-glycerophosphatase (EC 3.1.3.21);kegg:alpha-glycerol phosphatase (EC 3.1.3.21);kegg:glycerol 3-phosphatase (EC 3.1.3.21);kegg:glycerol-3-phosphate phosphatase (EC 3.1.3.21);kegg:glycerol 3-phosphate phosphohydrolase (EC 3.1.3.21)	null	role_mapping	1	0
cpx.13436	cpx.13436	KEGG	KEGG_role_complex	fr.53373	phosphoglycerate phosphatase (EC 3.1.3.20)	KEGG_role	KEGG	searchname:phosphoglyceratephosphatase(ec);kegg:D-2-phosphoglycerate phosphatase (EC 3.1.3.20);kegg:glycerophosphate phosphatase (EC 3.1.3.20)	null	role_mapping	1	0
cpx.13439	cpx.13439	KEGG	KEGG_role_complex	fr.53374	sugar-phosphatase (EC 3.1.3.23)	KEGG_role	KEGG	searchname:sugar-phosphatase(ec)	null	role_mapping	1	0
cpx.13438	cpx.13438	KEGG	KEGG_role_complex	fr.53375	mannitol-1-phosphatase (EC 3.1.3.22)	KEGG_role	KEGG	searchname:mannitol-1-phosphatase(ec);kegg:mannitol-1-phosphate phosphatase (EC 3.1.3.22)	null	role_mapping	1	0
cpx.10038	cpx.10038	KEGG	KEGG_role_complex	fr.53376	3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)	KEGG_role	KEGG	searchname:3-dehydro-l-gulonate2-dehydrogenase(ec);kegg:3-keto-L-gulonate dehydrogenase (EC 1.1.1.130);kegg:3-ketogulonate dehydrogenase (EC 1.1.1.130);kegg:3-keto-L-gulonate dehydrogenase (EC 1.1.1.130);kegg:3-ketogulonate dehydrogenase (EC 1.1.1.130)	null	role_mapping	1	0
cpx.10709	cpx.10709	KEGG	KEGG_role_complex	fr.53377	tryptophan N-monooxygenase (EC 1.14.13.125)	KEGG_role	KEGG	searchname:tryptophann-monooxygenase(ec);kegg:tryptophan N-hydroxylase (EC 1.14.13.125);kegg:CYP79B1 (EC 1.14.13.125);kegg:CYP79B2 (EC 1.14.13.125);kegg:CYP79B3 (EC 1.14.13.125)	null	role_mapping	1	0
cpx.13199	cpx.13199	KEGG	KEGG_role_complex	fr.53378	11-cis-retinyl-palmitate hydrolase (EC 3.1.1.63)	KEGG_role	KEGG	searchname:11-cis-retinyl-palmitatehydrolase(ec);kegg:11-cis-retinol palmitate esterase (EC 3.1.1.63);kegg:RPH (EC 3.1.1.63)	null	role_mapping	1	0
cpx.10636	cpx.10636	KEGG	KEGG_role_complex	fr.53379	flavonol synthase (EC 1.14.11.23)	KEGG_role	KEGG	searchname:flavonolsynthase(ec)	null	role_mapping	1	0
cpx.12525	cpx.12525	KEGG	KEGG_role_complex	fr.53380	uracilylalanine synthase (EC 2.5.1.53)	KEGG_role	KEGG	searchname:uracilylalaninesynthase(ec);kegg:O3-acetyl-L-serine acetate-lyase (adding uracil) (EC 2.5.1.53);kegg:isowillardiine synthase (EC 2.5.1.53);kegg:willardiine synthase (EC 2.5.1.53);kegg:3-O-acetyl-L-serine:uracil 1-(2-amino-2-carboxyethyl)transferase (EC 2.5.1.53)	null	role_mapping	1	0
cpx.12526	cpx.12526	KEGG	KEGG_role_complex	fr.53381	3-deoxy-7-phosphoheptulonate synthase (EC 2.5.1.54)	KEGG_role	KEGG	searchname:3-deoxy-7-phosphoheptulonatesynthase(ec);kegg:2-dehydro-3-deoxy-phosphoheptonate aldolase (EC 2.5.1.54);kegg:2-keto-3-deoxy-D-arabino-heptonic acid 7-phosphate synthetase (EC 2.5.1.54);kegg:3-deoxy-D-arabino-2-heptulosonic acid 7-phosphate synthetase (EC 2.5.1.54);kegg:3-deoxy-D-arabino-heptolosonate-7-phosphate synthetase (EC 2.5.1.54);kegg:3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase (EC 2.5.1.54);kegg:7-phospho-2-keto-3-deoxy-D-arabino-heptonate D-erythrose-4-phosphate lyase (pyruvate-phosphorylating) (EC 2.5.1.54);kegg:7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate D-erythrose-4-phosphate lyase (pyruvate-phosphorylating) (EC 2.5.1.54);kegg:D-erythrose-4-phosphate-lyase (EC 2.5.1.54);kegg:D-erythrose-4-phosphate-lyase (pyruvate-phosphorylating) (EC 2.5.1.54);kegg:DAH7-P synthase (EC 2.5.1.54);kegg:DAHP synthase (EC 2.5.1.54);kegg:DS-Co (EC 2.5.1.54);kegg:DS-Mn (EC 2.5.1.54);kegg:KDPH synthase (EC 2.5.1.54);kegg:KDPH synthetase (EC 2.5.1.54);kegg:deoxy-D-arabino-heptulosonate-7-phosphate synthetase (EC 2.5.1.54);kegg:phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54);kegg:phospho-2-keto-3-deoxyheptanoate aldolase (EC 2.5.1.54);kegg:phospho-2-keto-3-deoxyheptonate aldolase (EC 2.5.1.54);kegg:phospho-2-keto-3-deoxyheptonic aldolase (EC 2.5.1.54);kegg:phospho-2-oxo-3-deoxyheptonate aldolase (EC 2.5.1.54)	null	role_mapping	1	0
cpx.12527	cpx.12527	KEGG	KEGG_role_complex	fr.53382	3-deoxy-8-phosphooctulonate synthase (EC 2.5.1.55)	KEGG_role	KEGG	searchname:3-deoxy-8-phosphooctulonatesynthase(ec);kegg:2-dehydro-3-deoxy-D-octonate-8-phosphate D-arabinose-5-phosphate-lyase (pyruvate-phosphorylating) (EC 2.5.1.55);kegg:2-dehydro-3-deoxy-phosphooctonate aldolase (EC 2.5.1.55);kegg:2-keto-3-deoxy-8-phosphooctonic synthetase (EC 2.5.1.55);kegg:3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55);kegg:3-deoxy-D-mannooctulosonate-8-phosphate synthetase (EC 2.5.1.55);kegg:3-deoxyoctulosonic 8-phosphate synthetase (EC 2.5.1.55);kegg:KDOP synthase (EC 2.5.1.55);kegg:phospho-2-keto-3-deoxyoctonate aldolase (EC 2.5.1.55)	null	role_mapping	1	0
cpx.10632	cpx.10632	KEGG	KEGG_role_complex	fr.53383	procollagen-proline dioxygenase (EC 1.14.11.2)	KEGG_role	KEGG	searchname:procollagen-prolinedioxygenase(ec);kegg:protocollagen hydroxylase (EC 1.14.11.2);kegg:proline hydroxylase (EC 1.14.11.2);kegg:proline,2-oxoglutarate 4-dioxygenase (EC 1.14.11.2);kegg:collagen proline hydroxylase (EC 1.14.11.2);kegg:hydroxylase, collagen proline (EC 1.14.11.2);kegg:peptidyl proline hydroxylase (EC 1.14.11.2);kegg:proline protocollagen hydroxylase (EC 1.14.11.2);kegg:proline, 2-oxoglutarate dioxygenase (EC 1.14.11.2);kegg:prolyl hydroxylase (EC 1.14.11.2);kegg:prolylprotocollagen dioxygenase (EC 1.14.11.2);kegg:prolylprotocollagen hydroxylase (EC 1.14.11.2);kegg:protocollagen proline 4-hydroxylase (EC 1.14.11.2);kegg:protocollagen proline dioxygenase (EC 1.14.11.2);kegg:protocollagen proline hydroxylase (EC 1.14.11.2);kegg:protocollagen prolyl hydroxylase (EC 1.14.11.2);kegg:prolyl 4-hydroxylase (EC 1.14.11.2);kegg:prolyl-glycyl-peptide, 2-oxoglutarate:oxygen oxidoreductase, 4-hydroxylating (EC 1.14.11.2);kegg:procollagen-proline 4-dioxygenase (EC 1.14.11.2)	null	role_mapping	1	0
cpx.10633	cpx.10633	KEGG	KEGG_role_complex	fr.53384	deacetoxyvindoline 4-hydroxylase (EC 1.14.11.20)	KEGG_role	KEGG	searchname:deacetoxyvindoline4-hydroxylase(ec);kegg:desacetoxyvindoline 4-hydroxylase (EC 1.14.11.20);kegg:desacetyoxyvindoline-17-hydroxylase (EC 1.14.11.20);kegg:D17H (EC 1.14.11.20);kegg:desacetoxyvindoline,2-oxoglutarate:oxygen oxidoreductase (4beta-hydroxylating) (EC 1.14.11.20)	null	role_mapping	1	0
cpx.12522	cpx.12522	KEGG	KEGG_role_complex	fr.53385	zeatin 9-aminocarboxyethyltransferase (EC 2.5.1.50)	KEGG_role	KEGG	searchname:zeatin9-aminocarboxyethyltransferase(ec);kegg:beta-(9-cytokinin)-alanine synthase (EC 2.5.1.50);kegg:beta-(9-cytokinin)alanine synthase (EC 2.5.1.50);kegg:O-acetyl-L-serine acetate-lyase (adding N6-substituted adenine) (EC 2.5.1.50);kegg:lupinate synthetase (EC 2.5.1.50);kegg:lupinic acid synthase (EC 2.5.1.50);kegg:lupinic acid synthetase (EC 2.5.1.50);kegg:3-O-acetyl-L-serine:zeatin 2-amino-2-carboxyethyltransferase (EC 2.5.1.50)	null	role_mapping	1	0
cpx.12523	cpx.12523	KEGG	KEGG_role_complex	fr.53386	beta-pyrazolylalanine synthase (EC 2.5.1.51)	KEGG_role	KEGG	searchname:beta-pyrazolylalaninesynthase(ec);kegg:beta-(1-pyrazolyl)alanine synthase (EC 2.5.1.51);kegg:beta-pyrazolealanine synthase (EC 2.5.1.51);kegg:beta-pyrazolylalanine synthase (acetylserine) (EC 2.5.1.51);kegg:O3-acetyl-L-serine acetate-lyase (adding pyrazole) (EC 2.5.1.51);kegg:BPA-synthase (EC 2.5.1.51);kegg:pyrazolealanine synthase (EC 2.5.1.51);kegg:pyrazolylalaninase (EC 2.5.1.51);kegg:3-O-acetyl-L-serine:pyrazole 1-(2-amino-2-carboxyethyl)transferase (EC 2.5.1.51)	null	role_mapping	1	0
cpx.11727	cpx.11727	KEGG	KEGG_role_complex	fr.53387	23S rRNA (guanosine2251-2'-O)-methyltransferase (EC 2.1.1.185)	KEGG_role	KEGG	searchname:23srrna(guanosine2251-2'-o)-methyltransferase(ec);kegg:rlmB (gene name) (EC 2.1.1.185);kegg:yifH (gene name) (EC 2.1.1.185)	null	role_mapping	1	0
cpx.11726	cpx.11726	KEGG	KEGG_role_complex	fr.53388	23S rRNA (adenine2085-N6)-dimethyltransferase (EC 2.1.1.184)	KEGG_role	KEGG	searchname:23srrna(adenine2085-n6)-dimethyltransferase(ec);kegg:ErmC' methyltransferase (EC 2.1.1.184);kegg:ermC methylase (EC 2.1.1.184);kegg:ermC 23S rRNA methyltransferase (EC 2.1.1.184);kegg:rRNA:m6A methyltransferase ErmC' (EC 2.1.1.184);kegg:ErmC' (EC 2.1.1.184);kegg:rRNA methyltransferase ErmC' (EC 2.1.1.184)	null	role_mapping	1	0
cpx.11725	cpx.11725	KEGG	KEGG_role_complex	fr.53389	18S rRNA (adenine1779-N6/adenine1780-N6)-dimethyltransferase (EC 2.1.1.183)	KEGG_role	KEGG	searchname:18srrna(adenine1779-n6/adenine1780-n6)-dimethyltransferase(ec);kegg:18S rRNA dimethylase Dim1p (EC 2.1.1.183);kegg:Dim1p (EC 2.1.1.183);kegg:ScDim1 (EC 2.1.1.183);kegg:m2(6)A dimethylase (EC 2.1.1.183);kegg:KIDIM1 (EC 2.1.1.183)	null	role_mapping	1	0
cpx.11724	cpx.11724	KEGG	KEGG_role_complex	fr.53390	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase (EC 2.1.1.182)	KEGG_role	KEGG	searchname:16srrna(adenine1518-n6/adenine1519-n6)-dimethyltransferase(ec);kegg:S-adenosylmethionine-6-N',N'-adenosyl (rRNA) dimethyltransferase (EC 2.1.1.182);kegg:KsgA (EC 2.1.1.182);kegg:ksgA methyltransferase (EC 2.1.1.182)	null	role_mapping	1	0
cpx.11723	cpx.11723	KEGG	KEGG_role_complex	fr.53391	23S rRNA (adenine1618-N6)-methyltransferase (EC 2.1.1.181)	KEGG_role	KEGG	searchname:23srrna(adenine1618-n6)-methyltransferase(ec);kegg:rRNA large subunit methyltransferase F (EC 2.1.1.181);kegg:YbiN protein (EC 2.1.1.181);kegg:rlmF (gene name) (EC 2.1.1.181);kegg:m6A1618 methyltransferase (EC 2.1.1.181)	null	role_mapping	1	0
cpx.11722	cpx.11722	KEGG	KEGG_role_complex	fr.53392	16S rRNA (adenine1408-N1)-methyltransferase (EC 2.1.1.180)	KEGG_role	KEGG	searchname:16srrna(adenine1408-n1)-methyltransferase(ec);kegg:kanamycin-apramycin resistance methylase (EC 2.1.1.180);kegg:16S rRNA:m1A1408 methyltransferase (EC 2.1.1.180);kegg:KamB (EC 2.1.1.180);kegg:NpmA (EC 2.1.1.180);kegg:16S rRNA m1A1408 methyltransferase (EC 2.1.1.180)	null	role_mapping	1	0
cpx.10638	cpx.10638	KEGG	KEGG_role_complex	fr.53393	mugineic-acid 3-dioxygenase (EC 1.14.11.25)	KEGG_role	KEGG	searchname:mugineic-acid3-dioxygenase(ec);kegg:IDS2 (EC 1.14.11.25)	null	role_mapping	1	0
cpx.11720	cpx.11720	KEGG	KEGG_role_complex	fr.53394	16S rRNA (guanine1405-N7)-methyltransferase (EC 2.1.1.179)	KEGG_role	KEGG	searchname:16srrna(guanine1405-n7)-methyltransferase(ec);kegg:methyltransferase Sgm (EC 2.1.1.179);kegg:m7G1405 Mtase (EC 2.1.1.179);kegg:Sgm Mtase (EC 2.1.1.179);kegg:Sgm (EC 2.1.1.179);kegg:sisomicin-gentamicin methyltransferase (EC 2.1.1.179);kegg:sisomicin-gentamicin methylase (EC 2.1.1.179);kegg:GrmA (EC 2.1.1.179)	null	role_mapping	1	0
