ID	NAMES
58146	(R)-5-phosphomevalonate
57912	L-tryptophan
295975	phosphocholine
58429	alpha,alpha-trehalose 6-phosphate
246422	dUMP
30041	taxa-4(20),11-dien-5alpha,13alpha-diol
58520	N-succinyl-L-glutamate 5-semialdehyde
15788	3,5-dichlorocatechol
57478	alpha-maltose 6'-phosphate
326268	putrescine
16324	rifamycin O
58644	N-(4-guanidinobutyl)-4-hydroxycinnamamide
57980	L-histidinol phosphate
16825	(R)-2-methylimino-1-phenylpropan-1-ol
58571	5-methylbarbiturate
17567	O-alkylglycerone
15416	ent-kaur-16-en-19-ol
58351	sirohydrochlorin
57292	succinyl-CoA
17002	a cholesterol ester
58289	(2R)-2-phosphoglycerate
57547	CDP-N-methylethanolamine
17747	bis(2-ethylhexyl)phthalate
57315	(3R)-3-hydroxybutanoyl-CoA
58334	cyclohexyl isocyanide
60106	streptidine 6-phosphate
17276	phloretin
57396	vinylacetyl-CoA
57378	glutaryl-CoA
17958	an alkyl cinnamate
16607	4-aminoimidazole
18393	1,3,8-trihydroxynaphthalene
57437	(2R,3Z)-phycocyanobilin
57454	(6S)-10-formyltetrahydrofolate
15397	(1S,4S)-camphor
58412	syringetin
57578	6-O-methylnorlaudanosoline
10979	(3R)-hydroxybutanoate dimer
29036	Cu(2+)
58461	4-O-deacetylvindoline
30921	glutarate
58346	2-hydroxy-3-(3-oxoprop-1-enyl)but-2-enedioate
566789	ethylamine
57809	N-formyl-L-methionine
57906	trans-4-hydroxycyclohexanecarboxylate
58135	2-(hydroxymethyl)-4-oxobutanoate
29807	glycyrrhizin
16469	17beta-estradiol
58001	an aliphatic amine
35177	2-oxohexanoate
57466	(13S)-hydroperoxy-(9Z,11E)-octadecadienoate
606565	N-benzoylglycine
30037	taxa-4,11-diene
18277	N-(5-phospho-beta-D-ribosyl)anthranilate
57927	oxaloacetate 4-methyl ester
57949	6-phospho-5-dehydro-2-deoxy-D-gluconate
16330	17beta-hydroxy-5alpha-androstan-3-one
17953	xanthopterin-B2
14030	crepenynate
17738	N-methyl-2-oxoglutaramate
11438	(2E,4E)-2,4-dichloromuconate
58080	N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine
58451	pyridoxamine 5'-phosphate
57409	(5Z,8Z,11Z,13E,15S)-hydroxyeicosatetraenoate
58377	L-tyrosine methyl ester 4-sulfate
15405	(1S,2S,4R)-endo-fenchol
58158	aminomalonate
17484	benzyl isothiocyanate
36564	N-benzoyl-4-methoxyanthranilate
16602	trichloroethene
17589	3-chloro-cis,cis-muconate
57676	questin
57979	2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate
37569	2-cis-(+)-abscisate
57814	triacetate
17272	propanoate
16548	chlordecone
18298	3-hydroxy-2-methyl-3-phytyl-2,3-dihydro-1,4-naphthoquinone
60043	5'-acylphosphoadenosine
16459	pentanamide
15781	hercynine
57925	glutathione
57539	1D-myo-inositol 3,4,5,6-tetrakisphosphate
15571	hydrazine
17292	a beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer(d18:1(4E))
58407	isoscoparin
16114	medicarpin
18067	phylloquinone
46570	cis-zeatin
58488	3-epihydroxymugineate
17766	cyclohexane-1,3-dione
57893	(-)-tabersonine
57963	vitexin
12876	(E)-4-coumarate
58260	N(6)-acetyl-L-lysine
58563	(R)-1-aminopropan-2-yl phosphate
17467	4-(dimethylamino)phenylazoxybenzene
29083	N-methyl-L-glutamate
58095	L-phenylalanine
58466	lipid A disaccharide (E. coli)
8191	all-trans-phytoene
18112	2-aminophenol
15938	pregnan-21-ol
17495	cholesteryl 3-beta-D-glucoside
57414	(1S,4S)-4-hydroxy-3-oxocyclohexane-1-carboxylate
58042	guanidinoethyl methyl phosphate
29749	(E)-ferulate
29055	3-(3,4-dihydroxyphenyl)pyruvate
18185	gamma-tocopherol
57667	dADP
57286	acetoacetyl-CoA
16125	hexadecan-1-ol
58122	N(6)-acetyl-N(6)-hydroxy-L-lysine
17468	3-((4-bromophenyl)sulfanyl)-2-oxopropanoate
58409	alpha-D-mannose 1-phosphate
58700	6-(alpha-D-glucosaminyl)-1D-myo-inositol
58024	deoxylimonoate
28164	5,6beta-epoxy-5beta-cholestan-3beta-ol
58015	7,8-dihydro-7,8-dihydroxykynurenate
13719	acetylsalicylate
16683	2,3,6-trihydroxypyridine
58359	L-glutamine
13792	an N-hydroxyarylamine
58442	pyrroloquinoline quinone
16605	allyl alcohol
17609	cortisol 21-acetate
57531	L-serine O-sulfate
58611	dihydrobunolol
33384	L-serine
57766	3-(imidazol-4-yl)-2-oxopropyl phosphate
58274	L-glutamyl 5-phosphate
58369	dTDP
17154	nicotinamide
57754	5-O-[(E)-caffeoyl]-D-quinate
58507	3alpha,7alpha,12alpha-trihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA
58140	tetrahydropteroyltri-L-glutamate
18266	1D-4-O-methyl-myo-inositol
12154	5-oxohexanoate
57422	(2R,3S)-2,3-dimethylmalate
30839	orotate
16092	isoquinoline
57866	3-(methylsulfanyl)propanamine
18305	hydroquinone O-beta-D-glucopyranoside
21494	an N-acetoxyarylamine
57842	vitexin 2''-O-beta-D-glucoside
57329	2,4-dichlorobenzoyl-CoA
16455	4,4-dimethyl-5alpha-cholest-7-en-3beta-ol
15975	1D-5-O-methyl-myo-inositol
57643	a 1,2-diacyl-sn-glycero-3-phosphocholine
27659	2-oxoaldehyde
58218	9-riburonosylhypoxanthine
57680	(E)-sinapoyltartronate
57790	benzyl cetraxate
18322	6-oxohexanoate
18411	beta-D-glucosyl-(1->3)-D-glucose
15347	acetone
370252	xylitol 5-phosphate
17006	a neolactoside nLc4Cer(d18:1(4E))
58149	3-hydroxyphenylacetate
57890	adenosine 5'-phosphoramidate
16286	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde
57410	15-oxo-(5Z,8Z,11Z,13E)-eicosatetraenoate
58284	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate
17209	dihydrosanguinarine
58827	precorrin-2
57508	D-erythritol 4-phosphate
58189	GDP
17640	indole-3-pyruvate
27741	a 3'-hydroxyflavone
57302	proclavaminate
58131	2-methylpropanoyl phosphate
17310	pyridoxal
57967	ADP-D-ribose
57416	D-alanine
12875	trans-2-coumarate
58398	(2S)-2-hydroxyphytanate
17390	allocryptopine
57453	(6S)-5,6,7,8-tetrahydrofolate
58548	S-methyl-5-thio-D-ribulose 1-phosphate
17478	an aldehyde
57575	trans-5-O-(4-coumaroyl)-D-quinate
18044	dialkyl ketone
47907	a 3-oxo-Delta(5)-steroid
17153	propanal
17396	(R)-prunasin
57314	a (2S)-2-methylacyl-CoA
57658	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4-bisphosphate)
17898	all-trans-retinal
57394	octadecanoyl-CoA
16767	3,4-dichloroaniline
18057	vellosimine
16760	phenanthrene-3,4-diol
35173	2-dehydro-3-deoxy-L-arabinonate
16973	21-hydroxyprogesterone
57627	1D-myo-inositol 1,4,5,6-tetrakisphosphate
58055	4,5-dioxopentanoate
15363	N-acetylindoxyl
14272	fluoroacetaldehyde
57464	XMP
18195	alpha,alpha'-trehalose 6,6'-bismycolate
57569	2-dehydro-3-deoxy-6-phospho-D-gluconate
17132	diethyl (2R,3R)-2-methyl-3-hydroxysuccinate
57850	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine
15393	(1R,2S,4R)-borneol
58159	uracil 5-carboxylate
18346	vanillin
15771	loganin
33308	a carboxylic ester
58276	4-hydroxy-4-methyl-2-oxoglutarate
16109	propane-1,3-diol
17143	5,6-dihydroxy-3-methyl-5,6-dihydroquinolin-2(1H)-one
27616	psoralen
17529	kievitone hydrate
57448	(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-trihydroxyicosa-5,9,14-trienoate
63528	dTMP
48999	4-hydroxyphenylacetate
57566	dCMP
35164	2,4'-dihydroxyacetophenone
16797	1-methylnicotinamide
57456	5-formimidoyltetrahydrofolate
58074	D-nopaline
28630	3-hydroxy-4H-pyrid-4-one
57584	aldehydo-D-glucose 6-phosphate
18310	an alkane
17135	a long chain fatty alcohol
52639	an N-acylsphing-4-enine
57668	D-ornithine
17122	N-acetyl-D-mannosamine
57797	dihydrostreptomycin 6-phosphate
58925	kaempferide
58241	N(2)-succinyl-L-arginine
57542	2-aryl-2-methylmalonate
16829	polyneuridine aldehyde
57335	2-methyl-3-oxobutanoyl-CoA
17907	styrene oxide
57743	L-citrulline
58381	3-ADP-2-phosphoglycerate
58007	streptomycin
57987	2-hydroxyadipate
58247	beta-D-glucose 6-phosphate
57427	L-leucine
55474	an N-acyl-L-homoserine lactone
57554	tropine
16546	1-O-(trans-sinapoyl)-beta-D-glucose
58476	(2S)-2-acetolactate
57384	malonyl-CoA
58249	nicotianamine
57559	alpha-D-xylose 1-phosphate
29002	(S)-propane-1,2-diol
58035	1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol
58319	coenzyme M
57425	3-ethylmalate
18420	Mg(2+)
17183	sanguinarine
41487	coelenteramide
18351	4-hydroxyhexan-3-one
57848	1,4-diguanidinobutane
57608	CDP-L-ribitol
11812	3-hydroxy-3-methyl-2-oxobutanoate
41117	N-benzylformamide
16880	L-ribulose
16123	6-oxocineole
57727	N-formylmethanofuran
57379	hexadecanoyl-CoA
16450	2'-deoxyuridine
16583	diacetyl
28469	4-(hydroxyamino)quinoline N-oxide
17938	5alpha-ergosta-7,22-diene-3beta,5-diol
57851	tropinone
50516	(24R)-hydroxycholesterol
16587	20-hydroxyecdysone
17059	2-methylcholine
57956	3-amino-3-(4-hydroxyphenyl)propanoate
18172	fluoroacetate
17987	benzyl alcohol
58310	N(2)-phenylacetyl-L-glutamine
57637	2-methylene-3-methylsuccinate
43074	(3S)-hydroxy-3-methylglutaryl-CoA
16918	3,4,5-trihydroxybenzoate
368997	N-benzyloxycarbonylglycine
57630	4-amino-3-hydroxybutanoate
57905	3beta-sulfooxy-androst-5-en-17-one
57738	2-arylpropionate
15357	acetylenedicarboxylate
58349	NADP(+)
18071	(methylsulfanyl)acetate
30924	(2R,3R)-tartrate
30928	(2R,3S)-tartrate
4194	D-hexose
35121	(2R,3S)-3-isopropylmalate
17180	3-hydroxypyruvate
16169	homogentisate
15562	D-threo-isocitrate
15563	D-erythro-isocitrate
4917	eugenol
47905	(E)-coniferyl acetate
17105	4-maleylacetoacetate
16854	3-fumarylpyruvate
15659	(E)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide
47931	beta-D-glucosyl-(1->4)-D-mannopyranose
29071	3-deoxy-D-glycero-2,5-hexodiulosonate
16452	oxaloacetate
17479	enol-oxaloacetate
58562	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate
60025	(5Z,7E,9E,14Z,17Z)-icosapentaenoate
16383	cis-aconitate
43445	(+)-aristolochene
58540	alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A
58710	UDP-beta-L-threo-pentopyranos-4-ulose
58709	UDP-4-deoxy-4-formamido-beta-L-arabinose
58708	UDP-4-amino-4-deoxy-beta-L-arabinose
58714	4-amino-4-deoxy-beta-L-arabinopyranosyl-lipid A
58712	lipid A
58697	(2R,4S)-2,4-diaminopentanoate
58523	(5S)-5-amino-3-oxohexanoate
18325	2-succinylbenzoate
58724	(2S,3S)-3-methyl-L-aspartate
18401	2-phenylacetate
16947	citrate
58437	deamido-NAD(+)
28863	a flavanone
24043	a flavone
58733	4-methylene-L-glutamate
58732	dehydrospermidine
58731	gamma-L-glutamylputrescine
57777	1,4,5,6-tetrahydro-6-oxonicotinate
48828	Co(2+)
32810	3-hydroxy-L-glutamate
17836	4-aminobenzoate
17795	dihydroxyfumarate
58736	(S)-muconolactone
17126	carnitine
58489	5-guanidino-2-oxopentanoate
48025	a 3',5'-dihydroxyflavanone
58503	adenosylcob(III)yrinate a,c-diamide
16875	5,6-dihydroxyindole-2-carboxylate
16699	2-dehydro-3-deoxy-D-arabinonate
17746	D-xylonate
33190	3-oxopropanoate
58203	2-formylbenzoate
15792	malonate
16724	4-hydroxybutanoate
15801	(R)-2-hydroxyglutarate
16763	2-oxobutanoate
58737	(R)-2-O-sulfolactate
16897	D-erythrose 4-phosphate
58928	N-formimidoyl-L-glutamate
17684	N-formyl-L-glutamate
16244	4-(trimethylamino)butanoate
18036	triphosphate
58747	1D-myo-inositol 1,2,3,5,6-pentakisphosphate
17750	glycine betaine
58716	red chlorophyll catabolite
58687	pheophorbide a
58744	3-(3,4-dihydroxyphenyl)propanoate
58745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate
58746	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate
58743	C-13(2)-carboxypyropheophorbide a
58742	pyropheophorbide a
30929	tartrate
58196	(3R)-3-hydroxy-L-aspartate
17612	3,4-dihydroxyphenylacetate
16953	N-acetyl-L-aspartate
58005	N-amidino-L-aspartate
58748	N-formimidoyl-L-aspartate
16923	N-formyl-L-aspartate
17756	(S)-mandelate
32382	(R)-mandelate
17210	(S)-4-hydroxymandelate
15404	(2R,3S)-homoisocitrate
58174	cis-homoaconitate
57251	(3S)-3-hydroxy-L-aspartate
28470	imidazol-4-one
57277	3-(3-hydroxyphenyl)propanoate
537519	L-aspartate 4-semialdehyde
30620	(S)-2,3-dihydrodipicolinate
58939	2-(1-hydroxyethyl)thiamine diphosphate
58937	thiamine diphosphate
17214	(2S)-2-isopropyl-3-oxosuccinate
58394	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate
17865	4-methyl-2-oxopentanoate
44337	N-acetyl-L-glutamate
57472	2-(N(omega)-L-arginino)succinate
58296	4-methyl-5-(2-phosphooxyethyl)-thiazole
57657	4-O-deacetyl-16-O-demethylvindoline
58537	cob(II)yrinate a,c diamide
18110	3-phosphooxypyruvate
11596	2-hydroxyglutarate
58680	O-phospho-D-serine
58749	5-deoxy-alpha-D-ribose 1-phosphate
58734	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate
58538	(R)-3-hydroxy-2-oxo-4-phosphooxybutanoate
32812	4-hydroxy-L-glutamate
28853	isopimpinellin
58805	cyclic di-3',5'-guanylate
48597	arsenate
58750	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate
58752	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA
57555	L-2-amino-4-chloropent-4-enoate
58591	S-sulfanyl-L-cysteine
58085	2-isopropylmaleate
30936	(3S)-citramalate
58326	N(omega),N(omega)-dimethyl-L-arginine
58628	5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate
57634	beta-D-fructose 6-phosphate
58575	cob(I)yrinate a,c diamide
58690	1,6-anhydro-N-acetyl-beta-muramate
47799	calcitetrol
28818	secalciferol
47812	(1S)-1,25-dihydroxy-24-oxocalciol
47813	(1S)-1,23,25-trihydroxy-24-oxocalciol
47818	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol
47820	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol
58715	calcitroate
58726	N-hydroxy-L-phenylalanine
58727	N,N-dihydroxy-L-phenylalanine
58728	N-hydroxy-L-tryptophan
58729	N,N-dihydroxy-L-tryptophan
58332	a CDP-1,2-diacyl-sn-glycerol
48595	S-methyl-5'-thioinosine
58753	ADP-D-ribose 1''-phosphate
58642	(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate
51057	3-phenylpropanoate
57452	10-formyldihydrofolate
57445	thromboxane A2
58543	(3Z)-dodecenoyl-CoA
57330	(2E)-dodecenoyl-CoA
50723	(Z)-phenylacetaldehyde oxime
58195	S-(5-deoxy-D-ribos-5-yl)-L-homocysteine
58758	S-(hydroxymethyl)glutathione
98	(S)-linalool
28	(R)-linalool
58521	a (3E)-enoyl-CoA
15826	16alpha-hydroxyprogesterone
58689	(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate
58756	(2E,6E,10E)-geranylgeranyl diphosphate
30612	D-glucarate
58515	L-ectoine
17742	4-hydroxy-2-oxoglutarate
58757	(13S)-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate
16537	galactarate
58658	alpha-D-galacturonate
48657	1-dehydro-L-sorbose
58754	5'-phosphoguanylyl(3'->5')guanosine
48300	D-threitol
48939	(25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
48940	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
28745	L-xylo-hex-3-ulonolactone
1958	5'-dehydroadenosine
17632	nitrate
15858	bromide
57278	a 3-acylpyruvate
17996	chloride
16189	sulfate
36264	molybdate
15360	acetylpyruvate
58539	L-dehydroascorbate
58139	3-hydroxy-cis,cis-muconate
15036	retinoate
58593	dCDP
58763	N-succinyl-L-glutamate
58929	(2S)-4-acetamido-2-aminobutanoate
16074	5beta-cholestan-3-one
58761	L-2,4-diaminobutanoate
18289	quinolin-2(1H)-one
17826	methylarsonous acid
16223	dimethylarsinate
58764	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate
16669	5-dehydro-2-deoxy-D-gluconate
58767	N-acetyl-(2S,6S)-2,6-diaminoheptanedioate
58766	4-phospho-D-erythronate
32304	2-cis,4-trans-xanthoxin
58765	N(2)-acetyl-L-citrulline
58769	L-1-piperideine-6-carboxylate
58768	(1R,6S)-1,6-dihydroxy-4-methylcyclohexa-2,4-diene-1-carboxylate
114953	N(omega)-methyl-L-arginine
27789	1,2-dichloroethane
28200	2-chloroethanol
23123	chloroacetate
58542	D-arabino-hex-3-ulose 6-phosphate
58660	CDP-D-glucose
58603	lipid IVA (E. coli)
17535	L-arabinose
46734	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol
58771	(R)-2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate
58770	N-acetyl-alpha-neuraminate
58705	N-acetyl-beta-neuraminate
13714	1-O-acetylmaltose
58557	N-acetyl-D-mannosamine 6-phosphate
16496	5beta-cholestane-3alpha,7alpha,12alpha-triol
16782	(S)-2-hydroxyglutarate
58695	D-tagatofuranose 6-phosphate
17282	3-(indol-3-yl)lactate
17890	indole-3-ethanol
17649	hydroxymalonate
57441	2,3-dioxo-L-gulonate
27826	dhurrin
58762	7,8-dihydroneopterin 3'-phosphate
4139	D-galactose
15399	(S)-carvone
15777	4-oxocyclohexanecarboxylate
58639	5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate
43474	phosphate
58776	2-formylglutarate
17503	an N-acyl-D-glutamate
58778	6-(2-amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylate
28195	3alpha-hydroxy-5beta-androstan-17-one
58780	2,6-dihydroxynicotinate
58675	O-phospho-L-threonine
58774	3-dehydro-L-gulonate 6-phosphate
4167	D-glucose
17318	N-(3,4-dichlorophenyl)malonamate
58781	(6R)-2-acetyl-6-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-3-hydroxy-6-methylcyclohexa-2,4-dien-1-one
49044	(-)-germacrene D
58775	3-oxo-3-ureidopropanoate
58641	N,N-dimethylethanolamine phosphate
58694	D-tagatofuranose 1,6-bisphosphate
4372	(6S)-6-hydroxy-3-oxo-alpha-ionone
29202	isocyanate
58570	D-tyrosine
49191	momilactone A
49195	3beta-hydroxy-9beta-pimara-7,15-dien-19,6beta-olide
58792	(2S)-2-amino-4-deoxychorismate
58790	3-(1-carboxyvinyloxy)anthranilate
49189	2,6,10,14-tetramethylpentadecanal
49188	a 2-methyl-branched fatty aldehyde
58783	a 2-hydroxy-3-methyl fatty acyl-CoA
49190	2-methylpentadecanal
58784	2-hydroxy-3-methylhexadecanoyl-CoA
28689	3beta-hydroxyandrost-5-en-17-one
16639	4-methoxybenzoate
58787	(3Z)-6-oxohex-3-enoyl-CoA
58786	cis-3,4-dehydroadipyl-CoA
36487	13-(beta-D-glucosyloxy)docosanoate
28303	2-chlorobenzoate
58403	3,5,3'-triiodothyropyruvate
58659	(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate
17120	hexanoate
58584	20-hydroxy-leukotriene E4
49258	(2R,3R)-2,3-dihydroxy-3-methylpentanoate
49256	(S)-2-ethyl-2-hydroxy-3-oxobutanoate
49257	(R)-3-hydroxy-3-methyl-2-oxopentanoate
58794	(3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate
58798	N-(6-aminohexanoyl)-6-aminohexanoate
58796	(9S,10S)-10-hydroxy-9-(phosphooxy)octadecanoate
58804	12alpha-hydroxy-3-oxochola-4,6-dien-24-oate
58803	7alpha,12alpha-dihydroxy-3-oxochol-4-en-24-oate
58802	5-amino-2-oxopentanoate
15720	OPC-8
58801	3-hydroxycyclohexa-1,5-diene-1-carbonyl-CoA
58799	(2S)-2-[(R)-1-carboxyethylamino]pentanoate
58797	(9S,10S)-9,10-dihydroxyoctadecanoate
15698	2'-deoxycytidine
57826	6-aminohexanoate
58800	4-(gamma-L-glutamylamino)butanoate
58295	S-acetylcysteamine
28082	5alpha-cholestane-3beta,5,6beta-triol
58490	(+)-8'-hydroxyabscisate
11009	(R)-3-phenyllactate
57869	6-aminopenicillanate
58673	ADP-D-ribose 2'-phosphate
4208	D-mannose
48649	L-sorbopyranose
2181	L-fucose
58720	D-glucuronate
28349	an alpha-L-fucoside
29484	(S)-4,5-dihydroxypentane-2,3-dione
27476	beta-D-ribopyranose
47002	beta-D-ribofuranose
17051	fluoride
49243	(E,R)-alpha-bisabolene
58498	6-acetamido-3-aminohexanoate
17982	6-acetamido-3-oxohexanoate
50014	(1R,2R)-hydrobenzoin
49278	delta-selinene
5337	(1E,4E)-germacrene B
49204	(+)-guaia-6,9-diene
36517	germacrene A
49290	gamma-humulene
49231	sibirene
6530	longifolene
49210	beta-himachalene
49224	gamma-himachalene
49214	alpha-himachalene
89	(1S,4R)-camphene
28660	(1S,5S)-alpha-pinene
129	(-)-beta-phellandrene
28359	(1S,5S)-beta-pinene
9457	terpinolene
48741	beta-phellandrene
50028	(1S,5S)-sabinene
17331	N-benzoylanthranilate
50036	(6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan
58622	9alpha-copalyl diphosphate
58501	(7R)-7-aminocephalosporanate
58723	D-glucosamine
58725	D-glucosamine 6-phosphate
37721	D-fructose
58674	D-fructose 1-phosphate
57267	beta-D-fructose 2-phosphate
58693	(7R)-7-(4-carboxybutanamido)cephalosporanate
50060	ent-cassa-12,15-diene
50061	ent-sandaracopimara-8(14),15-diene
50063	ent-pimara-8(14),15-diene
50064	ent-pimara-9(11),15-diene
29616	abieta-8(14),12-diene
50069	stemar-13-ene
50068	stemod-13(17)-ene
50067	9beta-pimara-7,15-diene
13997	citramalate
36460	trans-glutaconate
60007	sulfoglycolithocholate
50108	5alpha-cholane-3alpha,7alpha,12alpha,24-tetrol
58809	3alpha,7alpha,12alpha-trihydroxy-5alpha-cholan-24-yl sulfate
50110	isopiperitenone
50118	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan
58527	beta-D-ribosylnicotinate
58938	thiamine triphosphate
37575	thiamine phosphate
33542	thiosulfate
58735	D-mannose 6-phosphate
46994	D-arabinose
9053	sclareol
57832	1,2-diacyl-3-[3-(N-acetyl-alpha-D-neuraminyl)-beta-D-galactosyl]-sn-glycerol
42548	alpha-L-fucose
42589	beta-L-fucose
27907	alpha-L-rhamnose
27586	beta-L-rhamnose
162247	(2Z,6E)-farnesyl diphosphate
58819	(R,R)-chrysanthemyl diphosphate
58818	5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate
58816	2-(2-methylsulfanyl)ethylmalate
58815	2-(5-methylsulfanyl)oxopentanoate
58817	2-(3-methylsulfanyl)propylmalate
50256	beta-D-allofuranose
40656	beta-D-allopyranose
49125	N-(beta-D-glucosyl)nicotinate
58176	(Z)-2-phenyl-1-thioacetohydroximate
57529	17alpha-estradiol 3-O-(beta-D-glucuronate)
17990	1-O-(indol-3-ylacetyl)-beta-D-glucose
58028	6-sulfo-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->3)-1-alkyl-2-acylglycerol
14649	beta-nicotinamide D-ribonucleotide
58127	GDP-D-glucose
58821	terpentedienyl diphosphate
50302	terpentetriene
58822	tuberculosinyl diphosphate
57915	gamma-L-glutamyl-D-alanine
58882	phosphinothricin
27398	imidazole-4-acetaldehyde
75617	N(3)-acetylgentamycin C
16471	dimethylsulfonioacetate
15929	methyl (-)-jasmonate
18171	8-O-methylsterigmatocystin
60053	Co-precorrin-2
15976	3-indoleglycolaldehyde
58824	sulfoacetate
35596	(R)-pulegone
36492	(2R,5R)-isomenthone
37047	(2R,5R)-isopulegone
18123	N-methylnicotinate
58594	gibberellin A8
16031	indole-3-acetamide
57889	N(5)-[1(S)-1-carboxyethyl]-L-ornithine
30320	thioacetate
6750	(R)-menthofuran
58825	(R)-beta-alanopine
36740	alpha-pinene
50025	beta-pinene
58837	2,3-bis-O-(geranylgeranyl)-sn-glycerol 1-phosphate
58838	CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol
50661	loliose
50783	ent-isokaurene
58511	(2R,3S)-3-methylmalate
58851	3-carboxy-2-oxobutanoate
58850	(2S,3S)-3-hydroxyasparagine
27372	1D-chiro-inositol
49552	Cu(+)
30322	3-acetamidopropanal
58704	norspermine
58853	(2S,3S)-2-methylcitrate
31998	an N-acyl-(4R)-4-hydroxysphinganine
50934	a (4R,8E)-4-hydroxysphingenine ceramide
50920	scyllo-inosine
28446	3D-3,5/4-trihydroxycyclohexane-1,2-dione
58852	5-deoxy-D-glucuronate
232	(1S,5S)-carveol
58854	7,8-dihydroneopterin 2',3'-cyclic phosphate
71502	ganglioside GM2 (d18:1(4E))
16490	S-adenosyl-4-methylsulfanyl-2-oxobutanoate
7386	4-acetamidobutanal
58550	N(1),N(12)-diacetylspermine
29136	pyridine N-oxide
58863	futalosine
58864	dehypoxanthine futalosine
58862	N(2)-succinyl-L-citrulline
48993	quinolin-5-ol
48995	5-hydroxyquinolin-2(1H)-one
48994	quinolin-6-ol
48996	6-hydroxyquinolin-2(1H)-one
48980	quinolin-7-ol
48987	7-hydroxyquinolin-2(1H)-one
48981	quinolin-8-ol
48988	8-hydroxyquinolin-2(1H)-one
20114	3-methylquinolin-2(1H)-one
20140	3-methylquinoline
48983	4-methylquinoline
48986	4-methylquinolin-2(1H)-one
48984	8-methylquinoline
48989	8-methylquinolin-2(1H)-one
48985	8-chloroquinoline
48990	8-chloroquinolin-2(1H)-one
58861	1-deoxy-D-threo-hexo-2,5-diulose 6-phosphate
58859	2-amino-2,3,7-trideoxy-D-lyxo-hept-6-ulosonate
58860	2,3-dioxopropyl phosphate
51507	benzil
51509	(R)-benzoin
51510	(S)-benzoin
51458	(+)-epi-isozizaene
51480	(5S)-albaflavenol
51460	albaflavenone
51479	(5R)-albaflavenol
58858	N-(3-acetamidopropyl)-4-aminobutanal
57882	(5R)-5-phosphooxy-L-lysine
58566	D-arabinitol 1-phosphate
58866	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate
58828	5-methylsulfanyl-2,3-dioxopentyl phosphate
58721	N-acetyl-beta-D-muramate 6-phosphate
58826	N-acetyl-beta-D-glucosamine 6-phosphate
11060	(S)-carnitine
58868	3,7-dideoxy-D-threo-hepto-2,6-diuolosonate
58869	N-(3-aminopropyl)-4-aminobutanal
51835	microthecin
58870	beta-D-fructofuranosyl alpha-D-mannopyranoside 6(F)-phosphate
