id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn58817			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd43823[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd43823[0]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd43823:1:"an organophosphonate";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd43823:0:"an organophosphonate"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd43823[1] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd43823[0]	(1) H2O[0] + (1) ATP[0] + (1) an organophosphonate[1] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) an organophosphonate[0]	>	null	null	MetaCyc: 3.6.3.28-RXN	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd43823	OK	0	null	EQP	Primary Database
rxn58818			(5) cpd00007[0] + (1) cpd22612[0] + (10) cpd28082[0] <=> (7) cpd00001[0] + (1) cpd00011[0] + (1) cpd10422[0] + (10) cpd27757[0]	-5:cpd00007:0:"O2";-11:cpd00067:0:"H+";-1:cpd22612:0:"34alpha-deoxy-rifamycin W";-10:cpd28082:0:"Reduced-ferredoxins";7:cpd00001:0:"H2O";1:cpd00011:0:"CO2";1:cpd10422:0:"Demethyl-desacetyl-rifamycin S";10:cpd27757:0:"Oxidized-ferredoxins"	0	(5) cpd00007[0] + (11) cpd00067[0] + (1) cpd22612[0] + (10) cpd28082[0] <=> (7) cpd00001[0] + (1) cpd00011[0] + (1) cpd10422[0] + (10) cpd27757[0]	(5) O2[0] + (11) H+[0] + (1) 34alpha-deoxy-rifamycin W[0] + (10) Reduced-ferredoxins[0] <=> (7) H2O[0] + (1) CO2[0] + (1) Demethyl-desacetyl-rifamycin S[0] + (10) Oxidized-ferredoxins[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-5984 (rifamycin B biosynthesis); PWY-5993 (superpathway of rifamycin B biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Super-Pathways (); Toxin-Biosynthesis ()	MetaCyc: RXN-20302	null	cpd00001;cpd00007;cpd00011;cpd00067;cpd10422;cpd22612;cpd27757;cpd28082	OK	0	null	HB|EQP	Primary Database
rxn58819			(2) cpd00007[0] + (4) cpd28082[0] + (1) cpd38308[0] <=> (3) cpd00001[0] + (4) cpd27757[0] + (1) cpd46909[0]	-2:cpd00007:0:"O2";-4:cpd00067:0:"H+";-4:cpd28082:0:"Reduced-ferredoxins";-1:cpd38308:0:"deoxyspectinabilin";3:cpd00001:0:"H2O";4:cpd27757:0:"Oxidized-ferredoxins";1:cpd46909:0:"spectinabilin"	0	(2) cpd00007[0] + (4) cpd00067[0] + (4) cpd28082[0] + (1) cpd38308[0] <=> (3) cpd00001[0] + (4) cpd27757[0] + (1) cpd46909[0]	(2) O2[0] + (4) H+[0] + (4) Reduced-ferredoxins[0] + (1) deoxyspectinabilin[0] <=> (3) H2O[0] + (4) Oxidized-ferredoxins[0] + (1) spectinabilin[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-8034 (spectinabilin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20238	null	cpd00001;cpd00007;cpd00067;cpd27757;cpd28082;cpd38308;cpd46909	OK	0	null	EQP	Primary Database
rxn58820			(1) cpd46968[0] <=> (1) cpd00011[0] + (1) cpd02314[0]	-1:cpd46968:0:"(4S,8R)-2,20-dihydroxy-7,9,13-trioxapentacyclo[10.9.0.0<sup>3,10</sup>.0<sup>4,8</sup>.0<sup>15,20</sup>]henicosa-1,3(10),5,11,15,17-hexaene-14,19,21-trione";1:cpd00011:0:"CO2";1:cpd02314:0:"6-Demethylsterigmatocystin"	0	(1) cpd46968[0] <=> (1) cpd00011[0] + (1) cpd02314[0]	(1) (4S,8R)-2,20-dihydroxy-7,9,13-trioxapentacyclo[10.9.0.0<sup>3,10</sup>.0<sup>4,8</sup>.0<sup>15,20</sup>]henicosa-1,3(10),5,11,15,17-hexaene-14,19,21-trione[0] <=> (1) CO2[0] + (1) 6-Demethylsterigmatocystin[0]	?	null	MetaCyc: Biosynthesis (); PWY-5956 (sterigmatocystin biosynthesis); PWY-5961 (superpathway of aflatoxin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Super-Pathways (); Toxin-Biosynthesis ()	MetaCyc: RXN-21575	null	cpd00011;cpd02314;cpd46968	OK	0	null	EQP	Primary Database
rxn58821			(1) cpd00036[0] + (1) cpd36901[1] <=> (1) cpd00106[0] + (1) cpd36961[1]	-1:cpd00036:0:"Succinate";-1:cpd36901:1:"Rhodoquinones";1:cpd00106:0:"Fumarate";1:cpd36961:1:"Rhodoquinols"	1	(1) cpd00036[0] + (1) cpd36901[1] <=> (1) cpd00106[0] + (1) cpd36961[1]	(1) Succinate[0] + (1) Rhodoquinones[1] <=> (1) Fumarate[0] + (1) Rhodoquinols[1]	?	null	MetaCyc: Energy-Metabolism (Generation of Precursor Metabolite and Energy); Fermentation (); Fermentation-to-Acids (Fermentation to Short-Chain Fatty Acids); PWY-7384 (anaerobic energy metabolism (invertebrates, mitochondrial)); PWY-7389 (superpathway of anaerobic energy metabolism (invertebrates)); Super-Pathways ()	MetaCyc: RXN-14963	null	cpd00036;cpd00106;cpd36901;cpd36961	OK	0	null	EQP	Primary Database
rxn58822			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd48953[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd48953[1]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd48953:0:"a type IV effector protein";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd48953:1:"a type IV effector protein"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd48953[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd48953[1]	(1) H2O[0] + (1) ATP[0] + (1) a type IV effector protein[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) a type IV effector protein[1]	>	null	null	MetaCyc: TRANS-RXN-477	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd48953	OK	0	null	EQP	Primary Database
rxn58823			(2) cpd00001[0] + (1) cpd12737[0] + (2) cpd22290[0] <=> (2) cpd00055[0] + (1) cpd22422[0] + (2) cpd26978[0]	-2:cpd00001:0:"H2O";-1:cpd12737:0:"Protein N6,N6-dimethyl-L-lysine";-2:cpd22290:0:"Acceptor";2:cpd00055:0:"Formaldehyde";1:cpd22422:0:"BCCP-monomers";2:cpd26978:0:"Donor-H2"	0	(2) cpd00001[0] + (1) cpd12737[0] + (2) cpd22290[0] <=> (2) cpd00055[0] + (1) cpd22422[0] + (2) cpd26978[0]	(2) H2O[0] + (1) Protein N6,N6-dimethyl-L-lysine[0] + (2) Acceptor[0] <=> (2) Formaldehyde[0] + (1) BCCP-monomers[0] + (2) Donor-H2[0]	?	null	null	MetaCyc: RXN-20644	null	cpd00001;cpd00055;cpd12737;cpd22290;cpd22422;cpd26978	CPDFORMERROR	0	null	EQP	Primary Database
rxn58824			(1) cpd44322[0] <=> (1) cpd44322[1]	-1:cpd44322:0:"a lactone";1:cpd44322:1:"a lactone"	1	(1) cpd44322[0] <=> (1) cpd44322[1]	(1) a lactone[0] <=> (1) a lactone[1]	?	null	null	MetaCyc: RXN0-7246	null	cpd44322	OK	0	null	EQP	Primary Database
rxn58825	drug:proton antiport	drug:proton antiport	(1) cpd44742[0] <=> (1) cpd44742[1]	-1:cpd00067:1:"H+";-1:cpd44742:0:"a drug";1:cpd00067:0:"H+";1:cpd44742:1:"a drug"	1	(1) cpd00067[1] + (1) cpd44742[0] <=> (1) cpd00067[0] + (1) cpd44742[1]	(1) H+[1] + (1) a drug[0] <=> (1) H+[0] + (1) a drug[1]	?	null	null	MetaCyc: TRANS-RXN-44	null	cpd00067;cpd44742	OK	0	null	EQP	Primary Database
rxn58826			(1) cpd00003[0] + (1) cpd46515[0] <=> (1) cpd00004[0] + (1) cpd23071[0]	-1:cpd00003:0:"NAD";-1:cpd46515:0:"3-hydroxypropane-1-sulfonate";1:cpd00004:0:"NADH";2:cpd00067:0:"H+";1:cpd23071:0:"3-sulfopropaldehyde"	0	(1) cpd00003[0] + (1) cpd46515[0] <=> (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd23071[0]	(1) NAD[0] + (1) 3-hydroxypropane-1-sulfonate[0] <=> (1) NADH[0] + (2) H+[0] + (1) 3-sulfopropaldehyde[0]	=	null	MetaCyc: DHPS-Degradation (); Degradation (Degradation/Utilization/Assimilation); Noncarbon-Nutrients (Inorganic Nutrient Metabolism); PWY-8214 (3-sulfopropanediol degradation II); Sulfur-Metabolism (Sulfur Compound Metabolism)	MetaCyc: RXN-22110	null	cpd00003;cpd00004;cpd00067;cpd23071;cpd46515	OK	0	null	EQP|HB	Primary Database
rxn58827			(1) cpd00226[0] + (1) cpd00277[0] <=> (1) cpd00207[0] + (1) cpd03279[0]	-1:cpd00226:0:"HYXN";-1:cpd00277:0:"Deoxyguanosine";1:cpd00207:0:"Guanine";1:cpd03279:0:"Deoxyinosine"	0	(1) cpd00226[0] + (1) cpd00277[0] <=> (1) cpd00207[0] + (1) cpd03279[0]	(1) HYXN[0] + (1) Deoxyguanosine[0] <=> (1) Guanine[0] + (1) Deoxyinosine[0]	=	null	null	MetaCyc: RXN-22627	null	cpd00207;cpd00226;cpd00277;cpd03279	OK	0	null	EQC	Primary Database
rxn58828			(1) cpd39376[0] <=> (1) cpd33564[0]	-1:cpd39376:0:"(2S)-3-[(2S)-3,5-dioxo-4-[(2E,4R,6R,8E,10E,12E)-4,6,12-trimethyltetradeca-2,8,10,12-tetraenoyl]pyrrolidin-2-yl]-2-hydroxy-2-methylpropanoate";1:cpd00067:0:"H+";1:cpd33564:0:"sch210971"	0	(1) cpd39376[0] <=> (1) cpd00067[0] + (1) cpd33564[0]	(1) (2S)-3-[(2S)-3,5-dioxo-4-[(2E,4R,6R,8E,10E,12E)-4,6,12-trimethyltetradeca-2,8,10,12-tetraenoyl]pyrrolidin-2-yl]-2-hydroxy-2-methylpropanoate[0] <=> (1) H+[0] + (1) sch210971[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-7702 (sch210971 and sch210972 biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-16961	null	cpd00067;cpd33564;cpd39376	OK	0	null	HB|EQP	Primary Database
rxn58829			(1) cpd00130[0] + (1) cpd25794[1] <=> (1) cpd00032[0] + (1) cpd23256[1]	-1:cpd00130:0:"L-Malate";-1:cpd25794:1:"MK-9";1:cpd00032:0:"Oxaloacetate";1:cpd23256:1:"MKH2-9"	1	(1) cpd00130[0] + (1) cpd25794[1] <=> (1) cpd00032[0] + (1) cpd23256[1]	(1) L-Malate[0] + (1) MK-9[1] <=> (1) Oxaloacetate[0] + (1) MKH2-9[1]	=	null	null	MetaCyc: RXN-21557	null	cpd00032;cpd00130;cpd23256;cpd25794	OK	0	null	EQC	Primary Database
rxn58830			(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd27424[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd28168[0]	-1:cpd00002:0:"ATP";-1:cpd00010:0:"CoA";-1:cpd27424:0:"Long-Chain-Fatty-Acids";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd28168:0:"Saturated-Fatty-Acyl-CoA"	0	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd27424[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd28168[0]	(1) ATP[0] + (1) CoA[0] + (1) Long-Chain-Fatty-Acids[0] <=> (1) PPi[0] + (1) AMP[0] + (1) Saturated-Fatty-Acyl-CoA[0]	?	null	null	MetaCyc: RXN-19960	null	cpd00002;cpd00010;cpd00012;cpd00018;cpd27424;cpd28168	MI:C:-9/H:-17|CI:1	0	null	EQP	Primary Database
rxn58831			(2) cpd00042[0] + (1) cpd27950[0] <=> (1) cpd27953[0]	-2:cpd00042:0:"GSH";-1:cpd27950:0:"Protein-Ox-Disulfides";1:cpd27953:0:"Protein-Red-Disulfides"	0	(2) cpd00042[0] + (1) cpd27950[0] <=> (1) cpd27953[0]	(2) GSH[0] + (1) Protein-Ox-Disulfides[0] <=> (1) Protein-Red-Disulfides[0]	?	null	null	MetaCyc: PRODISULFREDUCT-RXN	null	cpd00042;cpd27950;cpd27953	MI:C:-20/H:-26/N:-6/O:-12/S:-2|CI:6	0	null	EQP	Primary Database
rxn58832			(1) cpd00006[0] + (1) cpd02203[0] <=> (1) cpd00005[0] + (1) cpd00236[0]	-1:cpd00006:0:"NADP";-1:cpd02203:0:"D-Erythritol 4-phosphate";1:cpd00005:0:"NADPH";2:cpd00067:0:"H+";1:cpd00236:0:"D-Erythrose4-phosphate"	0	(1) cpd00006[0] + (1) cpd02203[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd00236[0]	(1) NADP[0] + (1) D-Erythritol 4-phosphate[0] <=> (1) NADPH[0] + (2) H+[0] + (1) D-Erythrose4-phosphate[0]	=	null	MetaCyc: Biosynthesis (); Erythritol-Biosynthesis (); PWY-8372 (erythritol biosynthesis I); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Sugar-Alcohols-Biosynthesis (Sugar Alcohol Biosynthesis)	MetaCyc: RXN-23188	null	cpd00005;cpd00006;cpd00067;cpd00236;cpd02203	OK	0	null	EQC|HB	Primary Database
rxn58833			(1) cpd43868[0] <=> (1) cpd43868[1]	-1:cpd43868:0:"an inositol";1:cpd43868:1:"an inositol"	1	(1) cpd43868[0] <=> (1) cpd43868[1]	(1) an inositol[0] <=> (1) an inositol[1]	=	null	null	MetaCyc: TRANS-RXN0-614	null	cpd43868	OK	0	null	EQC	Primary Database
rxn58834			(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd37222[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd11611[0]	-1:cpd00002:0:"ATP";-1:cpd00010:0:"CoA";-1:cpd37222:0:"Medium-chain-fatty-acids";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd11611:0:"Acyl-CoA"	0	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd37222[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd11611[0]	(1) ATP[0] + (1) CoA[0] + (1) Medium-chain-fatty-acids[0] <=> (1) PPi[0] + (1) AMP[0] + (1) Acyl-CoA[0]	?	null	null	MetaCyc: RXN-19957	null	cpd00002;cpd00010;cpd00012;cpd00018;cpd11611;cpd37222	MI:C:-5/H:-9|CI:1	0	null	EQP	Primary Database
rxn58835			(1) cpd00791[0] + (3) cpd28301[1] <=> (1) cpd01476[0] + (3) cpd28300[1]	-1:cpd00791:0:"ProtoporphyrinogenIX";-3:cpd28301:1:"Ubiquinones";1:cpd01476:0:"Protoporphyrin";3:cpd28300:1:"Ubiquinols"	1	(1) cpd00791[0] + (3) cpd28301[1] <=> (1) cpd01476[0] + (3) cpd28300[1]	(1) ProtoporphyrinogenIX[0] + (3) Ubiquinones[1] <=> (1) Protoporphyrin[0] + (3) Ubiquinols[1]	?	null	MetaCyc: Biosynthesis (); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Enzyme-Cofactor-Biosynthesis (); HEME-BIOSYNTHESIS-II-1 (heme b biosynthesis V (aerobic)); HEME-SYN (Heme Biosynthesis); Heme-b-Biosynthesis (Heme <i>b</i> Biosynthesis); PWY0-1415 (superpathway of heme b biosynthesis from uroporphyrinogen-III); Porphyrin-Compounds-Biosynthesis (Porphyrin Compound Biosynthesis); Super-Pathways (); Tetrapyrrole-Biosynthesis (Tetrapyrrole Biosynthesis)	MetaCyc: RXN-21483	null	cpd00791;cpd01476;cpd28300;cpd28301	OK	0	null	EQP	Primary Database
rxn58836			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd33817[1] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd33817[0]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd33817:1:"Cbi(II)";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd33817:0:"Cbi(II)"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd33817[1] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd33817[0]	(1) H2O[0] + (1) ATP[0] + (1) Cbi(II)[1] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Cbi(II)[0]	>	null	null	MetaCyc: TRANS-RXN-296	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd33817	OK	0	null	EQP	Primary Database
rxn58837			(1) cpd00022[0] + (1) cpd44887[0] <=> (1) cpd00010[0] + (1) cpd44886[0]	-1:cpd00022:0:"Acetyl-CoA";-1:cpd44887:0:"a mannosylerythritol lipid D";1:cpd00010:0:"CoA";1:cpd44886:0:"a mannosylerythritol lipid C"	0	(1) cpd00022[0] + (1) cpd44887[0] <=> (1) cpd00010[0] + (1) cpd44886[0]	(1) Acetyl-CoA[0] + (1) a mannosylerythritol lipid D[0] <=> (1) CoA[0] + (1) a mannosylerythritol lipid C[0]	?	null	MetaCyc: Biosynthesis (); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-8371 (mannosylerythritol lipids biosynthesis)	MetaCyc: RXN-23185	null	cpd00010;cpd00022;cpd44886;cpd44887	OK	0	null	EQP	Primary Database
rxn58838			(1) cpd00006[0] + (1) cpd26862[0] <=> (1) cpd00005[0] + (1) cpd44894[0]	-1:cpd00006:0:"NADP";-1:cpd26862:0:"DIHYDRO-SPHINGOSINE";1:cpd00005:0:"NADPH";2:cpd00067:0:"H+";1:cpd44894:0:"a 3-dehydrosphinganine"	0	(1) cpd00006[0] + (1) cpd26862[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd44894[0]	(1) NADP[0] + (1) DIHYDRO-SPHINGOSINE[0] <=> (1) NADPH[0] + (2) H+[0] + (1) a 3-dehydrosphinganine[0]	?	null	null	MetaCyc: RXN-20505	null	cpd00005;cpd00006;cpd00067;cpd26862;cpd44894	OK	0	null	EQP|HB	Primary Database
rxn58839			(1) cpd00002[0] + (1) cpd00065[0] + (1) cpd00093[0] <=> (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd35919[0]	-1:cpd00002:0:"ATP";-1:cpd00065:0:"L-Tryptophan";-1:cpd00067:0:"H+";-1:cpd00093:0:"Anthranilate";1:cpd00001:0:"H2O";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd35919:0:"(R)-benzodiazepine dione"	0	(1) cpd00002[0] + (1) cpd00065[0] + (1) cpd00067[0] + (1) cpd00093[0] => (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd35919[0]	(1) ATP[0] + (1) L-Tryptophan[0] + (1) H+[0] + (1) Anthranilate[0] => (1) H2O[0] + (1) PPi[0] + (1) AMP[0] + (1) (R)-benzodiazepine dione[0]	>	null	null	MetaCyc: RXN-15667	null	cpd00001;cpd00002;cpd00012;cpd00018;cpd00065;cpd00067;cpd00093;cpd35919	OK	0	null	HB|EQC	Primary Database
rxn58840			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd44368[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd44368[1]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd44368:0:"a macrolide antibiotic";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd44368:1:"a macrolide antibiotic"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd44368[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd44368[1]	(1) H2O[0] + (1) ATP[0] + (1) a macrolide antibiotic[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) a macrolide antibiotic[1]	>	null	null	MetaCyc: RXN-22384	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd44368	OK	0	null	EQP	Primary Database
rxn58841			(1) cpd48713[0] + (1) cpd48799[0] + (1) cpd48937[0] + (1) cpd48938[0] <=> (1) cpd48764[0] + (1) cpd48768[0] + (1) cpd48771[0] + (1) cpd48956[0]	-1:cpd48713:0:"a D-valyl-[valyl-carrier protein]";-1:cpd48799:0:"an L-valyl-[valyl-carrier protein]";-1:cpd48937:0:"a (2R)-2-hydroxy-3-methylbutanoyl-[3-methyl-2-oxobutanoyl-carrier protein]";-1:cpd48938:0:"an S-lactoyl-[pyruvoyl-carrier protein]";2:cpd00067:0:"H+";1:cpd48764:0:"a holo-[3-methyl-2-oxobutanoyl-carrier protein]";1:cpd48768:0:"a holo-[pyruvoyl-carrier protein]";1:cpd48771:0:"a holo-[valyl-carrier protein]";1:cpd48956:0:"D-Hiv-D-Val-L-Lac-L-Val-[valyl-carrier protein]"	0	(1) cpd48713[0] + (1) cpd48799[0] + (1) cpd48937[0] + (1) cpd48938[0] <=> (2) cpd00067[0] + (1) cpd48764[0] + (1) cpd48768[0] + (1) cpd48771[0] + (1) cpd48956[0]	(1) a D-valyl-[valyl-carrier protein][0] + (1) an L-valyl-[valyl-carrier protein][0] + (1) a (2R)-2-hydroxy-3-methylbutanoyl-[3-methyl-2-oxobutanoyl-carrier protein][0] + (1) an S-lactoyl-[pyruvoyl-carrier protein][0] <=> (2) H+[0] + (1) a holo-[3-methyl-2-oxobutanoyl-carrier protein][0] + (1) a holo-[pyruvoyl-carrier protein][0] + (1) a holo-[valyl-carrier protein][0] + (1) D-Hiv-D-Val-L-Lac-L-Val-[valyl-carrier protein][0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-8336 (valinomycin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-22841	null	cpd00067;cpd48713;cpd48764;cpd48768;cpd48771;cpd48799;cpd48937;cpd48938;cpd48956	OK	0	null	EQP	Primary Database
rxn58842			(1) cpd00007[0] + (1) cpd26978[0] + (1) cpd46567[0] <=> (1) cpd04098[0] + (1) cpd22290[0] + (1) cpd48092[0]	-1:cpd00007:0:"O2";-1:cpd00067:0:"H+";-1:cpd26978:0:"Donor-H2";-1:cpd46567:0:"roxarsone (III)";1:cpd04098:0:"Arsenite";1:cpd22290:0:"Acceptor";1:cpd48092:0:"4-hydroxy-3-nitrocyclohexa-2,5-dien-1-one"	0	(1) cpd00007[0] + (1) cpd00067[0] + (1) cpd26978[0] + (1) cpd46567[0] <=> (1) cpd04098[0] + (1) cpd22290[0] + (1) cpd48092[0]	(1) O2[0] + (1) H+[0] + (1) Donor-H2[0] + (1) roxarsone (III)[0] <=> (1) Arsenite[0] + (1) Acceptor[0] + (1) 4-hydroxy-3-nitrocyclohexa-2,5-dien-1-one[0]	?	null	MetaCyc: Arsenic-Detoxification (); Detoxification (Detoxification); PWY-8260 (roxarsone degradation I); Roxarsone-Degradation ()	MetaCyc: RXN-21021	null	cpd00007;cpd00067;cpd04098;cpd22290;cpd26978;cpd46567;cpd48092	CPDFORMERROR	0	null	EQP	Primary Database
rxn58843			(1) cpd04097[0] <=> (1) cpd04097[1]	-1:cpd00067:1:"H+";-1:cpd04097:0:"Pb";1:cpd00067:0:"H+";1:cpd04097:1:"Pb"	1	(1) cpd00067[1] + (1) cpd04097[0] <=> (1) cpd00067[0] + (1) cpd04097[1]	(1) H+[1] + (1) Pb[0] <=> (1) H+[0] + (1) Pb[1]	?	null	null	MetaCyc: RXN1G01-61	null	cpd00067;cpd04097	OK	0	null	EQC	Primary Database
rxn58844			(1) cpd03481[0] + (2) cpd26784[0] <=> (1) cpd00464[0] + (2) cpd26785[0]	-1:cpd03481:0:"2-phenylethanol";-2:cpd26784:0:"Cytochromes-C-Oxidized";2:cpd00067:0:"H+";1:cpd00464:0:"alpha-Tolualdehyde";2:cpd26785:0:"Cytochromes-C-Reduced"	0	(1) cpd03481[0] + (2) cpd26784[0] <=> (2) cpd00067[0] + (1) cpd00464[0] + (2) cpd26785[0]	(1) 2-phenylethanol[0] + (2) Cytochromes-C-Oxidized[0] <=> (2) H+[0] + (1) alpha-Tolualdehyde[0] + (2) Cytochromes-C-Reduced[0]	?	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-8162 (phenylethanol degradation); Phenolic-Compounds-Degradation (Phenolic Compound Degradation)	MetaCyc: RXN-21540	null	cpd00067;cpd00464;cpd03481;cpd26784;cpd26785	OK	0	null	EQP	Primary Database
rxn58845			(1) cpd00001[0] + (1) cpd00202[0] + (1) cpd46717[0] <=> (1) cpd00012[0] + (1) cpd46710[0]	-1:cpd00001:0:"H2O";-1:cpd00202:0:"DMAPP";-1:cpd46717:0:"yaequinolone E";1:cpd00012:0:"PPi";1:cpd46710:0:"(2E)-4,8-dimethyl-4-hydroxynona-2,7-dienyl-quinolinone B"	0	(1) cpd00001[0] + (1) cpd00202[0] + (1) cpd46717[0] => (1) cpd00012[0] + (1) cpd46710[0]	(1) H2O[0] + (1) DMAPP[0] + (1) yaequinolone E[0] => (1) PPi[0] + (1) (2E)-4,8-dimethyl-4-hydroxynona-2,7-dienyl-quinolinone B[0]	>	null	MetaCyc: ALKALOIDS-SYN (Alkaloid Biosynthesis); Biosynthesis (); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-8388 (aspoquinolone biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-23344	null	cpd00001;cpd00012;cpd00202;cpd46710;cpd46717	OK	0	null	HB|EQP	Primary Database
rxn58846			(3) cpd00007[0] + (3) cpd21035[0] + (1) cpd39423[0] <=> (4) cpd00001[0] + (3) cpd11630[0] + (1) cpd39424[0]	-3:cpd00007:0:"O2";-3:cpd21035:0:"Reduced flavin";-1:cpd39423:0:"N-geranyl-L-glutamate";4:cpd00001:0:"H2O";4:cpd00067:0:"H+";3:cpd11630:0:"Flavin";1:cpd39424:0:"N-(7'-carboxy-7'-demethylgeranyl)-L-glutamate"	0	(3) cpd00007[0] + (3) cpd21035[0] + (1) cpd39423[0] <=> (4) cpd00001[0] + (4) cpd00067[0] + (3) cpd11630[0] + (1) cpd39424[0]	(3) O2[0] + (3) Reduced flavin[0] + (1) N-geranyl-L-glutamate[0] <=> (4) H2O[0] + (4) H+[0] + (3) Flavin[0] + (1) N-(7'-carboxy-7'-demethylgeranyl)-L-glutamate[0]	?	null	null	MetaCyc: RXN-20870	null	cpd00001;cpd00007;cpd00067;cpd11630;cpd21035;cpd39423;cpd39424	OK	0	null	HB|EQP	Primary Database
